freq,psd_x,psd_y,psd_z,psd_xyz
0.0,9.349e+02,3.663e+01,2.885e+01,1.000e+03
1.5,5.469e+02,3.721e+01,4.433e+01,6.284e+02
3.1,4.582e+01,2.093e+01,4.192e+01,1.087e+02
4.6,3.485e+02,2.243e+01,4.650e+01,4.175e+02
6.2,1.082e+03,2.330e+01,4.507e+01,1.150e+03
7.7,1.738e+03,2.272e+01,4.801e+01,1.809e+03
9.3,2.597e+03,2.286e+01,4.416e+01,2.664e+03
10.8,3.533e+03,2.170e+01,4.748e+01,3.603e+03
12.3,4.716e+03,2.261e+01,4.798e+01,4.786e+03
13.9,6.241e+03,2.391e+01,4.903e+01,6.314e+03
15.4,8.001e+03,2.339e+01,5.101e+01,8.076e+03
17.0,1.015e+04,2.360e+01,5.083e+01,1.022e+04
18.5,1.262e+04,2.530e+01,4.869e+01,1.269e+04
20.0,1.571e+04,3.070e+01,4.981e+01,1.579e+04
21.6,1.949e+04,4.104e+01,4.915e+01,1.958e+04
23.1,2.402e+04,6.400e+01,5.472e+01,2.414e+04
24.7,2.931e+04,8.445e+01,5.621e+01,2.945e+04
26.2,3.471e+04,1.013e+02,6.375e+01,3.487e+04
27.8,4.218e+04,1.094e+02,9.394e+01,4.238e+04
29.3,5.275e+04,1.637e+02,1.283e+02,5.304e+04
30.8,6.364e+04,3.568e+02,1.327e+02,6.413e+04
32.4,7.694e+04,6.570e+02,1.138e+02,7.771e+04
33.9,9.619e+04,1.081e+03,9.648e+01,9.737e+04
35.5,1.201e+05,1.667e+03,6.605e+01,1.218e+05
37.0,1.520e+05,2.426e+03,6.877e+01,1.545e+05
38.5,1.945e+05,3.320e+03,2.082e+02,1.980e+05
40.1,2.522e+05,3.984e+03,5.321e+02,2.567e+05
41.6,3.517e+05,4.724e+03,1.001e+03,3.574e+05
43.2,4.903e+05,5.941e+03,1.505e+03,4.978e+05
44.7,6.936e+05,8.162e+03,2.082e+03,7.038e+05
46.3,1.100e+06,1.908e+04,2.525e+03,1.121e+06
47.8,1.841e+06,4.830e+04,4.279e+03,1.893e+06
49.3,2.561e+06,8.772e+04,1.363e+04,2.663e+06
50.9,3.111e+06,9.887e+04,3.043e+04,3.240e+06
52.4,3.439e+06,8.101e+04,4.701e+04,3.567e+06
54.0,3.129e+06,5.137e+04,5.463e+04,3.235e+06
55.5,2.586e+06,2.699e+04,5.453e+04,2.668e+06
57.0,1.945e+06,1.021e+04,4.596e+04,2.001e+06
58.6,1.416e+06,3.941e+03,3.364e+04,1.454e+06
60.1,1.090e+06,3.178e+03,2.498e+04,1.118e+06
61.7,8.475e+05,2.785e+03,2.000e+04,8.703e+05
63.2,6.627e+05,3.023e+03,1.807e+04,6.838e+05
64.8,5.125e+05,4.108e+03,1.660e+04,5.332e+05
66.3,3.940e+05,4.563e+03,1.363e+04,4.122e+05
67.8,3.170e+05,4.981e+03,1.145e+04,3.334e+05
69.4,2.744e+05,5.608e+03,1.074e+04,2.908e+05
70.9,2.361e+05,5.919e+03,1.068e+04,2.527e+05
72.5,1.994e+05,6.110e+03,1.039e+04,2.159e+05
74.0,1.675e+05,6.372e+03,9.793e+03,1.837e+05
75.5,1.418e+05,7.068e+03,9.184e+03,1.581e+05
77.1,1.245e+05,7.063e+03,7.790e+03,1.394e+05
78.6,1.113e+05,6.847e+03,7.079e+03,1.253e+05
80.2,9.678e+04,7.643e+03,7.734e+03,1.122e+05
81.7,7.914e+04,8.841e+03,8.808e+03,9.679e+04
83.3,6.648e+04,9.433e+03,9.129e+03,8.504e+04
84.8,6.813e+04,9.497e+03,8.516e+03,8.615e+04
86.3,6.841e+04,9.933e+03,8.218e+03,8.656e+04
87.9,8.969e+04,1.145e+04,1.025e+04,1.114e+05
89.4,1.096e+05,1.185e+04,1.182e+04,1.332e+05
91.0,1.240e+05,1.022e+04,1.125e+04,1.455e+05
92.5,1.364e+05,9.045e+03,1.137e+04,1.568e+05
94.0,1.373e+05,9.489e+03,1.278e+04,1.596e+05
95.6,1.433e+05,9.911e+03,1.292e+04,1.662e+05
97.1,1.586e+05,1.084e+04,1.279e+04,1.823e+05
98.7,1.700e+05,1.259e+04,1.271e+04,1.953e+05
100.2,1.698e+05,1.509e+04,1.255e+04,1.975e+05
101.8,1.714e+05,1.897e+04,1.397e+04,2.043e+05
103.3,1.685e+05,2.251e+04,1.634e+04,2.073e+05
104.8,1.553e+05,2.629e+04,1.969e+04,2.012e+05
106.4,1.591e+05,3.168e+04,2.377e+04,2.145e+05
107.9,1.707e+05,3.983e+04,2.968e+04,2.402e+05
109.5,1.824e+05,4.673e+04,3.458e+04,2.637e+05
111.0,1.918e+05,5.266e+04,3.842e+04,2.829e+05
112.5,2.077e+05,6.005e+04,4.245e+04,3.102e+05
114.1,2.279e+05,7.066e+04,4.732e+04,3.459e+05
115.6,2.572e+05,8.633e+04,5.431e+04,3.979e+05
117.2,2.902e+05,1.023e+05,6.060e+04,4.531e+05
118.7,3.282e+05,1.194e+05,6.660e+04,5.142e+05
120.3,3.641e+05,1.395e+05,7.318e+04,5.768e+05
121.8,4.056e+05,1.642e+05,8.111e+04,6.510e+05
123.3,4.619e+05,1.961e+05,9.037e+04,7.484e+05
124.9,5.122e+05,2.283e+05,1.003e+05,8.407e+05
126.4,5.519e+05,2.511e+05,1.135e+05,9.164e+05
128.0,5.790e+05,2.575e+05,1.327e+05,9.691e+05
129.5,6.083e+05,2.498e+05,1.617e+05,1.020e+06
131.0,6.352e+05,2.248e+05,1.966e+05,1.057e+06
132.6,4.436e+05,1.414e+05,1.481e+05,7.331e+05
134.1,8.924e+04,3.016e+04,2.716e+04,1.466e+05
