freq,psd_x,psd_y,psd_z,psd_xyz
0.0,3.569e+01,4.190e+03,5.866e+02,4.813e+03
1.5,5.266e+01,2.394e+03,3.988e+02,2.846e+03
3.0,4.098e+01,5.151e+01,7.186e+01,1.644e+02
4.5,4.079e+01,1.176e+03,8.136e+01,1.298e+03
6.0,8.732e+01,5.074e+03,8.240e+01,5.244e+03
7.5,9.232e+01,6.593e+03,8.528e+01,6.770e+03
9.0,4.875e+01,8.608e+03,9.410e+01,8.750e+03
10.4,4.775e+01,1.267e+04,9.479e+01,1.281e+04
11.9,4.828e+01,1.834e+04,1.013e+02,1.849e+04
13.4,5.303e+01,2.643e+04,1.161e+02,2.660e+04
14.9,5.322e+01,3.543e+04,1.069e+02,3.559e+04
16.4,5.248e+01,4.513e+04,1.168e+02,4.530e+04
17.9,5.054e+01,5.747e+04,1.439e+02,5.767e+04
19.4,4.955e+01,7.451e+04,2.075e+02,7.477e+04
20.9,5.996e+01,9.490e+04,2.864e+02,9.525e+04
22.4,9.341e+01,1.199e+05,4.318e+02,1.205e+05
23.9,1.372e+02,1.523e+05,6.627e+02,1.531e+05
25.4,1.309e+02,1.942e+05,9.496e+02,1.952e+05
26.9,9.676e+01,2.503e+05,1.535e+03,2.520e+05
28.4,8.833e+01,3.350e+05,3.098e+03,3.382e+05
29.9,8.010e+01,4.744e+05,6.032e+03,4.805e+05
31.3,8.101e+01,6.864e+05,1.046e+04,6.969e+05
32.8,1.098e+02,9.910e+05,1.705e+04,1.008e+06
34.3,2.170e+02,1.548e+06,3.272e+04,1.581e+06
35.8,5.205e+02,2.814e+06,6.973e+04,2.884e+06
37.3,2.588e+03,6.773e+06,1.521e+05,6.928e+06
38.8,9.307e+03,1.214e+07,2.688e+05,1.242e+07
40.3,1.038e+04,1.289e+07,3.513e+05,1.325e+07
41.8,1.535e+04,1.077e+07,3.999e+05,1.119e+07
43.3,1.842e+04,8.236e+06,4.176e+05,8.672e+06
44.8,1.726e+04,6.018e+06,4.030e+05,6.438e+06
46.3,1.492e+04,4.355e+06,3.778e+05,4.747e+06
47.8,1.136e+04,3.182e+06,3.532e+05,3.547e+06
49.3,8.665e+03,2.419e+06,3.402e+05,2.768e+06
50.8,9.251e+03,2.045e+06,3.631e+05,2.417e+06
52.2,1.533e+04,1.920e+06,4.354e+05,2.371e+06
53.7,3.357e+04,1.941e+06,5.774e+05,2.552e+06
55.2,6.587e+04,1.866e+06,7.460e+05,2.678e+06
56.7,1.028e+05,1.625e+06,8.599e+05,2.587e+06
58.2,1.231e+05,1.388e+06,8.373e+05,2.349e+06
59.7,1.067e+05,1.258e+06,7.867e+05,2.152e+06
61.2,6.719e+04,1.173e+06,9.476e+05,2.188e+06
62.7,4.770e+04,1.037e+06,1.230e+06,2.315e+06
64.2,2.780e+04,8.689e+05,1.507e+06,2.403e+06
65.7,1.843e+04,7.103e+05,1.839e+06,2.568e+06
67.2,2.420e+04,5.994e+05,2.211e+06,2.834e+06
68.7,2.201e+04,4.701e+05,2.326e+06,2.818e+06
70.2,1.534e+04,3.467e+05,2.132e+06,2.494e+06
71.7,1.025e+04,2.622e+05,1.625e+06,1.897e+06
73.1,7.111e+03,2.100e+05,1.078e+06,1.296e+06
74.6,4.959e+03,1.882e+05,6.724e+05,8.656e+05
76.1,3.313e+03,1.851e+05,4.601e+05,6.486e+05
77.6,2.515e+03,1.891e+05,3.656e+05,5.572e+05
79.1,2.244e+03,1.911e+05,2.985e+05,4.919e+05
80.6,2.227e+03,1.955e+05,2.420e+05,4.397e+05
82.1,2.061e+03,2.147e+05,1.903e+05,4.070e+05
83.6,1.587e+03,2.419e+05,1.457e+05,3.892e+05
85.1,1.141e+03,2.649e+05,1.180e+05,3.840e+05
86.6,1.726e+03,2.633e+05,9.997e+04,3.650e+05
88.1,3.951e+03,2.176e+05,8.509e+04,3.067e+05
89.6,6.705e+03,1.611e+05,7.628e+04,2.441e+05
91.1,9.469e+03,1.320e+05,7.399e+04,2.155e+05
92.5,1.137e+04,1.208e+05,7.285e+04,2.050e+05
94.0,1.198e+04,1.177e+05,7.174e+04,2.014e+05
95.5,1.109e+04,1.186e+05,7.340e+04,2.031e+05
97.0,1.027e+04,1.188e+05,7.511e+04,2.042e+05
98.5,9.686e+03,1.143e+05,7.226e+04,1.962e+05
100.0,9.533e+03,1.151e+05,6.906e+04,1.937e+05
101.5,1.052e+04,1.073e+05,5.990e+04,1.778e+05
103.0,1.559e+04,9.416e+04,4.657e+04,1.563e+05
104.5,2.202e+04,8.133e+04,3.288e+04,1.362e+05
106.0,3.003e+04,6.923e+04,2.102e+04,1.203e+05
107.5,3.779e+04,8.598e+04,2.535e+04,1.491e+05
109.0,3.855e+04,1.197e+05,3.650e+04,1.947e+05
110.5,3.764e+04,1.483e+05,4.181e+04,2.278e+05
112.0,3.710e+04,1.627e+05,3.970e+04,2.395e+05
113.4,3.871e+04,1.743e+05,3.515e+04,2.481e+05
114.9,4.504e+04,2.071e+05,3.579e+04,2.879e+05
116.4,4.915e+04,2.453e+05,3.214e+04,3.266e+05
117.9,5.521e+04,2.877e+05,2.976e+04,3.726e+05
119.4,6.437e+04,3.328e+05,3.039e+04,4.275e+05
120.9,7.850e+04,3.803e+05,3.261e+04,4.914e+05
122.4,1.005e+05,4.420e+05,3.646e+04,5.790e+05
123.9,1.311e+05,5.041e+05,4.188e+04,6.771e+05
125.4,8.832e+04,3.296e+05,4.652e+04,4.644e+05
126.9,6.220e+04,2.167e+05,4.967e+04,3.286e+05
128.4,4.182e+04,1.365e+05,4.703e+04,2.253e+05
129.9,2.680e+04,9.761e+04,4.768e+04,1.721e+05
131.4,1.903e+04,6.544e+04,4.641e+04,1.309e+05
132.9,1.181e+04,3.269e+04,3.186e+04,7.636e+04
134.3,9.984e+03,1.333e+04,1.845e+04,4.177e+04
135.8,5.297e+04,6.525e+04,5.629e+04,1.745e+05
137.3,3.780e+04,4.454e+04,4.336e+04,1.257e+05
138.8,8.787e+03,5.062e+03,1.896e+04,3.281e+04
140.3,9.160e+03,4.667e+03,1.925e+04,3.308e+04
141.8,1.021e+04,4.433e+03,1.747e+04,3.211e+04
143.3,1.123e+04,4.457e+03,1.632e+04,3.200e+04
144.8,1.144e+04,4.541e+03,1.532e+04,3.129e+04
146.3,1.199e+04,5.036e+03,1.558e+04,3.261e+04
147.8,1.280e+04,5.474e+03,1.630e+04,3.457e+04
149.3,1.464e+04,6.381e+03,1.847e+04,3.950e+04
150.8,1.900e+04,7.988e+03,2.247e+04,4.946e+04
152.3,2.939e+04,1.135e+04,2.878e+04,6.952e+04
153.8,2.802e+04,9.712e+03,2.635e+04,6.408e+04
155.2,3.021e+04,9.447e+03,2.831e+04,6.796e+04
156.7,3.332e+04,1.057e+04,3.131e+04,7.520e+04
158.2,2.836e+04,8.528e+03,2.407e+04,6.096e+04
159.7,2.604e+04,8.327e+03,2.029e+04,5.466e+04
161.2,2.315e+04,8.325e+03,1.776e+04,4.923e+04
162.7,2.021e+04,8.403e+03,1.567e+04,4.428e+04
164.2,1.875e+04,8.665e+03,1.499e+04,4.240e+04
165.7,1.957e+04,9.213e+03,1.564e+04,4.442e+04
167.2,2.181e+04,9.776e+03,1.693e+04,4.851e+04
168.7,2.347e+04,1.010e+04,1.872e+04,5.229e+04
170.2,2.292e+04,9.991e+03,1.936e+04,5.227e+04
171.7,2.310e+04,1.064e+04,1.989e+04,5.363e+04
173.2,2.277e+04,1.134e+04,1.987e+04,5.399e+04
174.6,2.260e+04,1.189e+04,1.939e+04,5.389e+04
176.1,2.393e+04,1.291e+04,2.011e+04,5.695e+04
177.6,2.313e+04,1.209e+04,1.892e+04,5.414e+04
179.1,2.130e+04,1.049e+04,1.713e+04,4.891e+04
180.6,1.978e+04,9.421e+03,1.629e+04,4.549e+04
182.1,1.817e+04,8.746e+03,1.502e+04,4.194e+04
183.6,1.673e+04,8.199e+03,1.397e+04,3.890e+04
185.1,1.597e+04,7.898e+03,1.308e+04,3.695e+04
186.6,1.613e+04,8.194e+03,1.296e+04,3.729e+04
188.1,1.736e+04,9.552e+03,1.465e+04,4.155e+04
189.6,1.991e+04,1.166e+04,1.796e+04,4.953e+04
191.1,1.728e+04,1.015e+04,1.493e+04,4.235e+04
192.6,1.877e+04,1.034e+04,1.423e+04,4.334e+04
194.1,1.851e+04,1.028e+04,1.392e+04,4.271e+04
195.5,1.841e+04,1.200e+04,1.529e+04,4.570e+04
197.0,1.943e+04,1.387e+04,1.780e+04,5.109e+04
198.5,2.040e+04,1.378e+04,1.943e+04,5.361e+04
