freq,psd_x,psd_y,psd_z,psd_xyz
0.0,8.297e+02,5.071e+01,3.278e+01,9.132e+02
1.5,4.905e+02,5.437e+01,6.179e+01,6.066e+02
3.1,4.784e+01,3.251e+01,5.294e+01,1.333e+02
4.6,3.543e+02,3.348e+01,4.764e+01,4.354e+02
6.2,1.161e+03,4.071e+01,5.431e+01,1.256e+03
7.7,1.775e+03,4.025e+01,5.356e+01,1.869e+03
9.2,2.628e+03,3.344e+01,5.365e+01,2.716e+03
10.8,3.487e+03,3.097e+01,5.664e+01,3.575e+03
12.3,4.651e+03,3.225e+01,5.670e+01,4.740e+03
13.8,6.204e+03,3.136e+01,6.107e+01,6.296e+03
15.4,7.983e+03,3.363e+01,6.853e+01,8.085e+03
16.9,9.985e+03,3.594e+01,7.314e+01,1.009e+04
18.5,1.272e+04,3.575e+01,7.949e+01,1.283e+04
20.0,1.607e+04,3.961e+01,8.490e+01,1.619e+04
21.5,2.005e+04,4.754e+01,1.078e+02,2.021e+04
23.1,2.480e+04,5.487e+01,1.290e+02,2.498e+04
24.6,3.001e+04,7.082e+01,1.437e+02,3.023e+04
26.2,3.549e+04,8.170e+01,1.729e+02,3.574e+04
27.7,4.356e+04,7.988e+01,2.423e+02,4.389e+04
29.2,5.380e+04,1.000e+02,3.504e+02,5.425e+04
30.8,6.479e+04,1.970e+02,3.979e+02,6.539e+04
32.3,7.889e+04,3.257e+02,4.361e+02,7.965e+04
33.9,9.799e+04,4.674e+02,4.964e+02,9.895e+04
35.4,1.208e+05,6.264e+02,5.413e+02,1.220e+05
36.9,1.505e+05,7.931e+02,6.052e+02,1.519e+05
38.5,1.873e+05,9.552e+02,8.573e+02,1.891e+05
40.0,2.354e+05,9.578e+02,1.609e+03,2.380e+05
41.5,3.168e+05,7.452e+02,2.907e+03,3.204e+05
43.1,4.290e+05,5.132e+02,4.536e+03,4.341e+05
44.6,5.713e+05,9.431e+02,7.102e+03,5.793e+05
46.2,8.350e+05,7.483e+03,1.124e+04,8.537e+05
47.7,1.246e+06,3.835e+04,1.321e+04,1.298e+06
49.2,1.718e+06,8.091e+04,7.421e+03,1.807e+06
50.8,2.212e+06,9.296e+04,7.531e+03,2.313e+06
52.3,3.142e+06,8.573e+04,2.229e+04,3.250e+06
53.9,3.930e+06,6.362e+04,3.500e+04,4.029e+06
55.4,3.508e+06,3.520e+04,3.348e+04,3.577e+06
56.9,2.676e+06,1.725e+04,2.920e+04,2.722e+06
58.5,1.921e+06,1.112e+04,2.304e+04,1.956e+06
60.0,1.421e+06,8.919e+03,1.766e+04,1.448e+06
61.6,1.058e+06,7.523e+03,1.422e+04,1.079e+06
63.1,7.908e+05,7.787e+03,1.296e+04,8.115e+05
64.6,6.031e+05,9.538e+03,1.204e+04,6.247e+05
66.2,4.728e+05,1.026e+04,9.948e+03,4.931e+05
67.7,3.736e+05,1.020e+04,8.398e+03,3.922e+05
69.2,3.039e+05,1.017e+04,8.019e+03,3.221e+05
70.8,2.608e+05,9.832e+03,7.432e+03,2.780e+05
72.3,2.294e+05,9.356e+03,6.829e+03,2.456e+05
73.9,2.018e+05,1.015e+04,7.424e+03,2.194e+05
75.4,1.769e+05,1.184e+04,8.342e+03,1.971e+05
76.9,1.546e+05,1.249e+04,7.965e+03,1.750e+05
78.5,1.381e+05,1.232e+04,6.444e+03,1.569e+05
80.0,1.248e+05,1.326e+04,5.645e+03,1.437e+05
81.6,1.073e+05,1.471e+04,6.149e+03,1.281e+05
83.1,8.382e+04,1.522e+04,6.892e+03,1.059e+05
84.6,6.562e+04,1.600e+04,8.162e+03,8.978e+04
86.2,6.765e+04,1.664e+04,8.710e+03,9.299e+04
87.7,9.157e+04,1.686e+04,9.066e+03,1.175e+05
89.3,1.230e+05,1.652e+04,9.885e+03,1.494e+05
90.8,1.626e+05,1.656e+04,1.067e+04,1.898e+05
92.3,1.901e+05,1.727e+04,1.170e+04,2.191e+05
93.9,1.922e+05,1.910e+04,1.286e+04,2.241e+05
95.4,1.958e+05,2.097e+04,1.286e+04,2.296e+05
96.9,2.093e+05,2.373e+04,1.245e+04,2.455e+05
98.5,2.235e+05,2.706e+04,1.189e+04,2.624e+05
100.0,2.364e+05,3.164e+04,1.213e+04,2.801e+05
101.6,2.433e+05,3.776e+04,1.460e+04,2.957e+05
103.1,2.471e+05,4.736e+04,2.006e+04,3.145e+05
104.6,2.244e+05,5.447e+04,2.382e+04,3.027e+05
106.2,2.126e+05,6.075e+04,2.656e+04,2.999e+05
107.7,2.306e+05,7.151e+04,3.199e+04,3.341e+05
109.3,2.519e+05,8.489e+04,3.861e+04,3.754e+05
110.8,2.750e+05,1.023e+05,4.650e+04,4.239e+05
112.3,2.820e+05,1.110e+05,5.031e+04,4.433e+05
113.9,3.149e+05,1.234e+05,5.386e+04,4.922e+05
115.4,3.706e+05,1.435e+05,5.855e+04,5.727e+05
117.0,4.093e+05,1.593e+05,6.267e+04,6.312e+05
118.5,4.382e+05,1.783e+05,7.093e+04,6.874e+05
120.0,4.651e+05,2.013e+05,8.005e+04,7.465e+05
121.6,4.985e+05,2.288e+05,8.926e+04,8.166e+05
123.1,5.527e+05,2.646e+05,1.006e+05,9.179e+05
124.6,6.152e+05,3.041e+05,1.112e+05,1.030e+06
126.2,6.535e+05,3.332e+05,1.206e+05,1.107e+06
127.7,6.825e+05,3.618e+05,1.352e+05,1.180e+06
129.3,7.890e+05,4.280e+05,1.554e+05,1.372e+06
130.8,8.532e+05,4.676e+05,1.742e+05,1.495e+06
132.3,7.233e+05,4.054e+05,1.573e+05,1.286e+06
133.9,2.280e+05,1.433e+05,4.695e+04,4.183e+05
135.4,7.075e+04,5.911e+04,9.576e+03,1.394e+05
137.0,6.897e+04,5.672e+04,8.571e+03,1.343e+05
138.5,6.649e+04,5.323e+04,8.306e+03,1.280e+05
140.0,6.453e+04,4.893e+04,9.024e+03,1.225e+05
141.6,6.803e+04,4.899e+04,1.109e+04,1.281e+05
143.1,7.402e+04,5.058e+04,1.307e+04,1.377e+05
144.7,8.469e+04,5.487e+04,1.486e+04,1.544e+05
146.2,1.000e+05,6.026e+04,1.697e+04,1.772e+05
147.7,1.223e+05,6.811e+04,2.093e+04,2.113e+05
149.3,1.520e+05,8.155e+04,2.740e+04,2.610e+05
150.8,1.613e+05,8.667e+04,3.120e+04,2.791e+05
152.3,1.491e+05,8.232e+04,3.333e+04,2.648e+05
153.9,1.374e+05,7.504e+04,3.611e+04,2.486e+05
155.4,1.324e+05,6.568e+04,4.121e+04,2.393e+05
157.0,1.397e+05,5.823e+04,4.942e+04,2.474e+05
158.5,1.453e+05,5.038e+04,5.661e+04,2.523e+05
160.0,1.470e+05,4.659e+04,5.966e+04,2.533e+05
161.6,1.430e+05,4.342e+04,6.053e+04,2.470e+05
163.1,1.451e+05,4.393e+04,6.212e+04,2.511e+05
164.7,1.557e+05,4.608e+04,6.418e+04,2.660e+05
166.2,1.748e+05,5.078e+04,6.752e+04,2.931e+05
