freq,psd_x,psd_y,psd_z,psd_xyz
0.0,7.348e+01,4.889e+02,3.163e+02,8.787e+02
1.6,6.251e+01,2.922e+02,2.119e+02,5.666e+02
3.1,3.009e+01,8.952e+01,4.676e+01,1.664e+02
4.7,1.085e+02,1.494e+03,4.749e+01,1.650e+03
6.3,2.526e+02,4.133e+03,5.843e+01,4.444e+03
7.8,1.509e+02,6.053e+03,5.939e+01,6.264e+03
9.4,1.920e+02,9.076e+03,6.536e+01,9.333e+03
11.0,2.863e+02,1.311e+04,6.777e+01,1.346e+04
12.6,4.106e+02,1.901e+04,6.791e+01,1.949e+04
14.1,5.556e+02,2.724e+04,8.189e+01,2.788e+04
15.7,7.116e+02,3.054e+04,9.600e+01,3.135e+04
17.3,8.148e+02,1.775e+04,1.080e+02,1.868e+04
18.8,9.691e+02,1.066e+04,1.424e+02,1.177e+04
20.4,1.165e+03,1.089e+04,1.704e+02,1.222e+04
22.0,1.350e+03,1.251e+04,1.714e+02,1.403e+04
23.5,1.596e+03,1.507e+04,1.760e+02,1.684e+04
25.1,1.896e+03,1.826e+04,2.016e+02,2.035e+04
26.7,2.211e+03,2.174e+04,2.783e+02,2.423e+04
28.2,2.735e+03,2.609e+04,3.864e+02,2.922e+04
29.8,3.365e+03,3.125e+04,5.218e+02,3.513e+04
31.4,4.066e+03,3.740e+04,7.594e+02,4.222e+04
32.9,4.984e+03,4.403e+04,1.215e+03,5.023e+04
34.5,6.062e+03,5.154e+04,2.009e+03,5.962e+04
36.1,7.300e+03,6.155e+04,2.886e+03,7.173e+04
37.7,8.995e+03,7.461e+04,2.932e+03,8.654e+04
39.2,1.129e+04,9.204e+04,2.800e+03,1.061e+05
40.8,1.471e+04,1.183e+05,4.429e+03,1.375e+05
42.4,2.005e+04,1.578e+05,9.289e+03,1.871e+05
43.9,2.921e+04,2.131e+05,2.164e+04,2.640e+05
45.5,4.861e+04,3.028e+05,5.659e+04,4.080e+05
47.1,8.778e+04,4.486e+05,1.489e+05,6.853e+05
48.6,1.550e+05,6.004e+05,3.784e+05,1.134e+06
50.2,2.539e+05,6.156e+05,6.970e+05,1.566e+06
51.8,2.507e+05,4.023e+05,8.268e+05,1.480e+06
53.3,1.158e+05,1.746e+05,7.310e+05,1.021e+06
54.9,4.011e+04,6.783e+04,5.946e+05,7.026e+05
56.5,1.518e+04,3.378e+04,5.198e+05,5.688e+05
58.1,7.250e+03,4.137e+04,5.289e+05,5.776e+05
59.6,8.128e+03,7.832e+04,5.390e+05,6.255e+05
61.2,8.385e+03,1.180e+05,5.098e+05,6.362e+05
62.8,1.502e+04,2.065e+05,5.962e+05,8.177e+05
64.3,3.205e+04,3.356e+05,6.992e+05,1.067e+06
65.9,6.267e+04,5.338e+05,8.403e+05,1.437e+06
67.5,8.201e+04,6.733e+05,8.283e+05,1.584e+06
69.0,7.895e+04,8.105e+05,7.655e+05,1.655e+06
70.6,6.117e+04,1.175e+06,9.077e+05,2.144e+06
72.2,4.824e+04,1.522e+06,1.086e+06,2.656e+06
73.7,4.947e+04,1.387e+06,9.727e+05,2.409e+06
75.3,4.737e+04,1.010e+06,7.048e+05,1.762e+06
76.9,3.950e+04,7.318e+05,5.012e+05,1.272e+06
78.4,2.807e+04,5.600e+05,3.683e+05,9.563e+05
80.0,1.926e+04,4.575e+05,2.873e+05,7.640e+05
81.6,1.344e+04,3.785e+05,2.324e+05,6.244e+05
83.2,9.442e+03,3.060e+05,1.849e+05,5.003e+05
84.7,6.949e+03,2.595e+05,1.448e+05,4.113e+05
86.3,5.716e+03,2.333e+05,1.119e+05,3.509e+05
87.9,6.218e+03,2.380e+05,8.462e+04,3.288e+05
89.4,9.523e+03,3.265e+05,6.813e+04,4.041e+05
91.0,1.726e+04,5.521e+05,7.162e+04,6.410e+05
92.6,2.665e+04,7.960e+05,8.520e+04,9.078e+05
94.1,3.590e+04,8.971e+05,9.495e+04,1.028e+06
95.7,4.137e+04,9.557e+05,9.946e+04,1.097e+06
97.3,4.100e+04,9.024e+05,9.364e+04,1.037e+06
98.8,3.630e+04,7.585e+05,8.337e+04,8.782e+05
100.4,3.439e+04,6.607e+05,7.867e+04,7.738e+05
102.0,3.694e+04,5.576e+05,7.274e+04,6.673e+05
103.6,3.409e+04,4.542e+05,6.521e+04,5.535e+05
105.1,2.806e+04,3.834e+05,5.511e+04,4.666e+05
106.7,1.966e+04,3.588e+05,4.900e+04,4.275e+05
108.3,1.346e+04,3.647e+05,5.296e+04,4.311e+05
109.8,1.355e+04,3.939e+05,5.598e+04,4.634e+05
111.4,1.553e+04,4.245e+05,5.203e+04,4.921e+05
113.0,1.647e+04,4.118e+05,4.403e+04,4.723e+05
114.5,1.802e+04,4.033e+05,3.933e+04,4.606e+05
116.1,2.031e+04,4.109e+05,3.440e+04,4.656e+05
117.7,2.177e+04,4.192e+05,2.869e+04,4.696e+05
119.2,2.075e+04,4.433e+05,2.577e+04,4.898e+05
120.8,2.170e+04,4.554e+05,2.400e+04,5.011e+05
122.4,2.238e+04,4.148e+05,2.078e+04,4.579e+05
124.0,2.192e+04,4.271e+05,1.908e+04,4.681e+05
125.5,2.632e+04,5.224e+05,2.402e+04,5.727e+05
127.1,3.152e+04,5.533e+05,2.849e+04,6.133e+05
128.7,3.563e+04,5.620e+05,2.842e+04,6.261e+05
