freq,psd_x,psd_y,psd_z,psd_xyz
0.0,1.646e+01,2.270e+02,4.939e+02,7.373e+02
1.5,3.651e+01,1.396e+02,3.085e+02,4.846e+02
3.0,3.941e+01,1.856e+01,5.537e+01,1.133e+02
4.5,4.081e+01,1.805e+01,3.569e+02,4.157e+02
6.1,5.451e+01,1.931e+01,1.330e+03,1.403e+03
7.6,5.210e+01,1.961e+01,1.555e+03,1.627e+03
9.1,5.762e+01,2.065e+01,1.990e+03,2.069e+03
10.6,6.591e+01,2.050e+01,2.907e+03,2.993e+03
12.1,6.423e+01,1.972e+01,4.169e+03,4.253e+03
13.6,6.960e+01,2.120e+01,5.904e+03,5.995e+03
15.1,6.360e+01,2.441e+01,7.498e+03,7.586e+03
16.7,6.874e+01,2.530e+01,9.186e+03,9.280e+03
18.2,7.912e+01,3.398e+01,1.107e+04,1.118e+04
19.7,9.882e+01,3.938e+01,1.364e+04,1.378e+04
21.2,1.117e+02,4.893e+01,1.712e+04,1.728e+04
22.7,1.515e+02,5.985e+01,2.021e+04,2.042e+04
24.2,2.045e+02,7.854e+01,2.294e+04,2.322e+04
25.7,2.538e+02,1.239e+02,2.719e+04,2.757e+04
27.3,3.231e+02,1.899e+02,3.269e+04,3.320e+04
28.8,4.173e+02,3.205e+02,3.936e+04,4.009e+04
30.3,5.333e+02,5.196e+02,4.884e+04,4.989e+04
31.8,6.614e+02,9.178e+02,6.225e+04,6.383e+04
33.3,8.580e+02,1.990e+03,8.013e+04,8.298e+04
34.8,1.124e+03,4.922e+03,1.037e+05,1.098e+05
36.3,1.222e+03,2.174e+04,1.262e+05,1.492e+05
37.8,1.260e+03,9.968e+04,1.506e+05,2.515e+05
39.4,2.029e+03,2.491e+05,2.144e+05,4.655e+05
40.9,4.162e+03,4.638e+05,2.429e+05,7.108e+05
42.4,5.336e+03,5.170e+05,1.686e+05,6.910e+05
43.9,4.357e+03,4.030e+05,1.200e+05,5.274e+05
45.4,3.127e+03,3.074e+05,1.492e+05,4.598e+05
46.9,1.785e+03,2.598e+05,2.189e+05,4.805e+05
48.4,1.250e+03,2.263e+05,3.004e+05,5.279e+05
50.0,2.516e+03,2.154e+05,4.043e+05,6.222e+05
51.5,5.096e+03,2.630e+05,6.122e+05,8.802e+05
53.0,8.477e+03,3.863e+05,1.015e+06,1.410e+06
54.5,1.317e+04,5.967e+05,1.699e+06,2.309e+06
56.0,2.032e+04,6.413e+05,2.015e+06,2.676e+06
57.5,2.387e+04,4.239e+05,1.534e+06,1.982e+06
59.0,2.729e+04,3.062e+05,1.163e+06,1.496e+06
60.6,2.440e+04,2.792e+05,1.001e+06,1.305e+06
62.1,2.012e+04,2.463e+05,8.110e+05,1.077e+06
63.6,1.627e+04,2.099e+05,6.854e+05,9.116e+05
65.1,1.331e+04,1.851e+05,6.043e+05,8.028e+05
66.6,1.276e+04,1.664e+05,5.472e+05,7.263e+05
68.1,1.140e+04,1.572e+05,5.068e+05,6.754e+05
69.6,9.063e+03,1.510e+05,4.804e+05,6.405e+05
71.2,7.864e+03,1.419e+05,4.776e+05,6.273e+05
72.7,7.047e+03,1.340e+05,4.968e+05,6.379e+05
74.2,6.111e+03,1.275e+05,4.997e+05,6.334e+05
75.7,6.419e+03,1.195e+05,4.674e+05,5.934e+05
77.2,5.821e+03,1.059e+05,3.998e+05,5.115e+05
78.7,5.143e+03,9.124e+04,3.335e+05,4.299e+05
80.2,7.179e+03,7.673e+04,2.688e+05,3.527e+05
81.8,1.170e+04,6.235e+04,2.053e+05,2.793e+05
83.3,1.463e+04,5.125e+04,1.538e+05,2.197e+05
84.8,1.464e+04,4.526e+04,1.185e+05,1.784e+05
86.3,1.171e+04,4.310e+04,9.564e+04,1.504e+05
87.8,7.320e+03,4.198e+04,7.670e+04,1.260e+05
89.3,4.269e+03,3.893e+04,5.854e+04,1.017e+05
90.8,2.707e+03,3.341e+04,4.653e+04,8.265e+04
92.4,1.383e+03,2.698e+04,5.058e+04,7.893e+04
93.9,1.759e+03,2.212e+04,6.449e+04,8.837e+04
95.4,5.122e+03,1.914e+04,7.963e+04,1.039e+05
96.9,8.803e+03,1.636e+04,1.049e+05,1.301e+05
98.4,1.039e+04,1.271e+04,1.427e+05,1.658e+05
99.9,9.695e+03,9.214e+03,1.694e+05,1.883e+05
101.4,8.023e+03,7.141e+03,1.642e+05,1.794e+05
103.0,7.133e+03,5.957e+03,1.393e+05,1.524e+05
104.5,7.887e+03,4.414e+03,1.254e+05,1.377e+05
106.0,9.021e+03,2.873e+03,1.282e+05,1.401e+05
107.5,9.877e+03,2.437e+03,1.272e+05,1.395e+05
109.0,1.210e+04,3.880e+03,1.230e+05,1.390e+05
110.5,1.242e+04,8.891e+03,1.258e+05,1.471e+05
112.0,1.076e+04,1.740e+04,1.194e+05,1.476e+05
113.5,1.117e+04,2.365e+04,1.057e+05,1.405e+05
115.1,1.308e+04,2.486e+04,9.689e+04,1.348e+05
116.6,1.621e+04,2.318e+04,9.636e+04,1.357e+05
118.1,1.836e+04,2.001e+04,1.013e+05,1.397e+05
119.6,2.050e+04,1.647e+04,1.066e+05,1.435e+05
121.1,2.375e+04,1.416e+04,1.089e+05,1.468e+05
122.6,2.823e+04,1.277e+04,1.079e+05,1.489e+05
124.1,3.193e+04,1.177e+04,1.053e+05,1.490e+05
125.7,3.374e+04,1.097e+04,1.023e+05,1.470e+05
127.2,3.256e+04,1.020e+04,9.950e+04,1.423e+05
128.7,2.873e+04,9.011e+03,1.001e+05,1.378e+05
130.2,2.548e+04,7.477e+03,1.032e+05,1.362e+05
131.7,2.250e+04,5.494e+03,9.510e+04,1.231e+05
133.2,2.016e+04,2.271e+03,4.046e+04,6.289e+04
134.7,1.940e+04,5.622e+02,4.319e+03,2.428e+04
136.3,1.917e+04,3.835e+02,2.710e+03,2.226e+04
137.8,1.699e+04,2.998e+02,2.456e+03,1.975e+04
139.3,1.433e+04,2.526e+02,2.052e+03,1.663e+04
140.8,1.187e+04,2.097e+02,1.585e+03,1.367e+04
142.3,1.160e+04,1.567e+02,1.274e+03,1.303e+04
143.8,1.747e+04,1.231e+02,1.182e+03,1.877e+04
145.3,3.060e+04,1.273e+02,1.015e+03,3.174e+04
146.9,3.722e+04,1.203e+02,7.824e+02,3.813e+04
148.4,3.109e+04,1.074e+02,7.781e+02,3.197e+04
149.9,3.034e+04,1.630e+02,8.483e+02,3.136e+04
151.4,3.082e+04,2.461e+02,8.590e+02,3.192e+04
152.9,2.947e+04,2.877e+02,9.403e+02,3.069e+04
154.4,2.813e+04,3.395e+02,1.157e+03,2.963e+04
155.9,2.744e+04,3.850e+02,1.539e+03,2.937e+04
157.5,2.572e+04,5.320e+02,2.337e+03,2.858e+04
159.0,2.603e+04,6.110e+02,2.687e+03,2.933e+04
160.5,2.805e+04,6.052e+02,3.139e+03,3.180e+04
162.0,3.193e+04,6.348e+02,3.685e+03,3.625e+04
163.5,3.564e+04,7.931e+02,4.541e+03,4.097e+04
165.0,3.425e+04,9.913e+02,5.686e+03,4.093e+04
166.5,2.838e+04,9.806e+02,5.641e+03,3.500e+04
168.1,2.068e+04,7.333e+02,4.819e+03,2.623e+04
169.6,1.424e+04,4.852e+02,3.791e+03,1.852e+04
