freq,psd_x,psd_y,psd_z,psd_xyz
0.0,4.088e+01,3.343e+03,7.272e+02,4.112e+03
1.5,6.096e+01,1.879e+03,4.448e+02,2.385e+03
3.0,4.439e+01,5.012e+01,4.794e+01,1.424e+02
4.4,4.130e+01,1.118e+03,4.495e+01,1.204e+03
5.9,5.353e+01,4.889e+03,4.922e+01,4.992e+03
7.4,5.532e+01,6.501e+03,4.968e+01,6.606e+03
8.9,4.953e+01,8.664e+03,4.769e+01,8.761e+03
10.4,5.198e+01,1.275e+04,5.390e+01,1.286e+04
11.8,4.963e+01,1.806e+04,5.451e+01,1.816e+04
13.3,5.256e+01,2.560e+04,5.648e+01,2.571e+04
14.8,4.987e+01,3.448e+04,6.768e+01,3.460e+04
16.3,5.723e+01,4.449e+04,7.539e+01,4.463e+04
17.8,5.912e+01,5.690e+04,8.994e+01,5.705e+04
19.2,6.582e+01,7.333e+04,1.441e+02,7.354e+04
20.7,7.827e+01,9.435e+04,2.205e+02,9.464e+04
22.2,9.217e+01,1.182e+05,2.791e+02,1.186e+05
23.7,1.177e+02,1.472e+05,4.237e+02,1.477e+05
25.2,1.447e+02,1.880e+05,7.189e+02,1.888e+05
26.6,1.781e+02,2.442e+05,1.291e+03,2.456e+05
28.1,2.089e+02,3.252e+05,2.731e+03,3.282e+05
29.6,2.611e+02,4.497e+05,5.717e+03,4.557e+05
31.1,3.193e+02,6.343e+05,1.028e+04,6.449e+05
32.6,4.377e+02,9.436e+05,2.062e+04,9.646e+05
34.1,6.145e+02,1.431e+06,3.804e+04,1.470e+06
35.5,1.050e+03,2.288e+06,6.455e+04,2.353e+06
37.0,4.030e+03,4.588e+06,1.293e+05,4.722e+06
38.5,2.222e+04,9.727e+06,3.168e+05,1.007e+07
40.0,8.092e+04,1.378e+07,5.931e+05,1.446e+07
41.5,1.186e+05,1.387e+07,8.279e+05,1.482e+07
42.9,9.354e+04,1.137e+07,9.190e+05,1.238e+07
44.4,6.431e+04,8.487e+06,9.036e+05,9.455e+06
45.9,4.782e+04,6.113e+06,8.627e+05,7.024e+06
47.4,4.261e+04,4.440e+06,8.324e+05,5.315e+06
48.9,4.477e+04,3.230e+06,8.117e+05,4.086e+06
50.3,5.360e+04,2.600e+06,8.966e+05,3.550e+06
51.8,6.246e+04,2.273e+06,1.100e+06,3.436e+06
53.3,5.394e+04,1.936e+06,1.322e+06,3.312e+06
54.8,3.541e+04,1.512e+06,1.385e+06,2.933e+06
56.3,3.982e+04,1.138e+06,1.230e+06,2.408e+06
57.7,3.092e+04,9.229e+05,1.062e+06,2.015e+06
59.2,1.437e+04,8.495e+05,1.046e+06,1.910e+06
60.7,9.112e+03,7.885e+05,1.218e+06,2.015e+06
62.2,7.261e+03,6.859e+05,1.646e+06,2.339e+06
63.7,5.497e+03,5.445e+05,2.004e+06,2.554e+06
65.1,3.998e+03,3.328e+05,1.797e+06,2.134e+06
66.6,3.864e+03,1.918e+05,1.397e+06,1.593e+06
68.1,4.453e+03,1.346e+05,1.117e+06,1.256e+06
69.6,5.024e+03,1.140e+05,9.183e+05,1.037e+06
71.1,5.163e+03,1.091e+05,7.486e+05,8.629e+05
72.5,5.697e+03,1.129e+05,6.341e+05,7.527e+05
74.0,6.015e+03,1.244e+05,5.574e+05,6.878e+05
75.5,6.437e+03,1.428e+05,4.930e+05,6.422e+05
77.0,5.916e+03,1.868e+05,4.339e+05,6.266e+05
78.5,6.477e+03,2.674e+05,3.947e+05,6.686e+05
79.9,7.774e+03,2.899e+05,3.489e+05,6.465e+05
81.4,6.656e+03,3.120e+05,3.096e+05,6.282e+05
82.9,1.336e+04,3.774e+05,2.739e+05,6.646e+05
84.4,1.845e+04,4.096e+05,2.281e+05,6.561e+05
85.9,1.999e+04,3.954e+05,1.855e+05,6.009e+05
87.3,1.825e+04,3.481e+05,1.539e+05,5.203e+05
88.8,1.551e+04,3.022e+05,1.383e+05,4.560e+05
90.3,1.251e+04,2.588e+05,1.332e+05,4.045e+05
91.8,7.591e+03,1.973e+05,1.258e+05,3.307e+05
93.3,6.157e+03,1.739e+05,1.236e+05,3.036e+05
94.8,6.554e+03,1.768e+05,1.256e+05,3.089e+05
96.2,6.625e+03,1.788e+05,1.262e+05,3.116e+05
97.7,7.048e+03,1.796e+05,1.230e+05,3.097e+05
99.2,8.326e+03,1.867e+05,1.151e+05,3.102e+05
100.7,9.696e+03,2.009e+05,1.023e+05,3.130e+05
102.2,1.256e+04,2.141e+05,8.411e+04,3.108e+05
103.6,1.806e+04,2.196e+05,6.190e+04,2.996e+05
105.1,2.623e+04,2.173e+05,4.030e+04,2.838e+05
106.6,3.417e+04,2.142e+05,3.701e+04,2.853e+05
108.1,3.629e+04,2.290e+05,5.343e+04,3.187e+05
109.6,3.671e+04,2.692e+05,6.639e+04,3.724e+05
111.0,3.998e+04,3.133e+05,6.269e+04,4.159e+05
112.5,4.274e+04,3.315e+05,4.624e+04,4.205e+05
114.0,4.708e+04,3.227e+05,3.747e+04,4.073e+05
115.5,4.847e+04,2.982e+05,3.516e+04,3.818e+05
117.0,5.771e+04,2.813e+05,3.648e+04,3.755e+05
118.4,7.057e+04,2.600e+05,4.670e+04,3.772e+05
119.9,5.458e+04,1.832e+05,4.617e+04,2.840e+05
121.4,5.360e+04,1.431e+05,5.118e+04,2.479e+05
122.9,6.700e+04,1.601e+05,5.230e+04,2.794e+05
124.4,8.002e+04,1.578e+05,7.055e+04,3.083e+05
