freq,psd_x,psd_y,psd_z,psd_xyz
0.0,7.290e+02,4.539e+01,4.172e+01,8.161e+02
1.5,4.487e+02,5.416e+01,6.816e+01,5.710e+02
3.1,5.432e+01,3.585e+01,5.885e+01,1.490e+02
4.6,3.549e+02,3.414e+01,6.035e+01,4.494e+02
6.1,1.152e+03,3.316e+01,5.537e+01,1.240e+03
7.6,1.804e+03,3.047e+01,5.322e+01,1.888e+03
9.2,2.474e+03,3.284e+01,5.601e+01,2.563e+03
10.7,3.419e+03,3.373e+01,5.789e+01,3.511e+03
12.2,4.612e+03,3.252e+01,5.528e+01,4.700e+03
13.7,6.049e+03,3.297e+01,5.762e+01,6.139e+03
15.3,7.904e+03,3.270e+01,5.920e+01,7.995e+03
16.8,1.009e+04,3.426e+01,6.329e+01,1.019e+04
18.3,1.255e+04,3.921e+01,6.639e+01,1.266e+04
19.8,1.553e+04,4.286e+01,7.141e+01,1.564e+04
21.4,1.900e+04,5.462e+01,7.341e+01,1.913e+04
22.9,2.318e+04,6.922e+01,8.411e+01,2.333e+04
24.4,2.716e+04,7.734e+01,1.041e+02,2.734e+04
25.9,3.132e+04,8.460e+01,1.322e+02,3.154e+04
27.5,3.881e+04,1.259e+02,1.711e+02,3.911e+04
29.0,4.863e+04,2.440e+02,2.031e+02,4.908e+04
30.5,5.916e+04,4.266e+02,2.262e+02,5.982e+04
32.0,7.343e+04,6.780e+02,2.805e+02,7.439e+04
33.6,9.149e+04,9.920e+02,3.303e+02,9.281e+04
35.1,1.139e+05,1.442e+03,3.273e+02,1.156e+05
36.6,1.414e+05,1.977e+03,2.513e+02,1.436e+05
38.1,1.767e+05,2.432e+03,3.526e+02,1.795e+05
39.7,2.201e+05,2.665e+03,8.094e+02,2.236e+05
41.2,2.885e+05,3.043e+03,1.449e+03,2.930e+05
42.7,3.836e+05,3.698e+03,2.180e+03,3.894e+05
44.2,4.996e+05,5.635e+03,2.766e+03,5.080e+05
45.8,6.711e+05,1.362e+04,2.281e+03,6.870e+05
47.3,9.301e+05,2.434e+04,1.344e+03,9.558e+05
48.8,1.352e+06,3.401e+04,2.424e+03,1.388e+06
50.3,2.135e+06,4.655e+04,9.356e+03,2.191e+06
51.9,3.288e+06,5.224e+04,2.990e+04,3.370e+06
53.4,3.657e+06,4.570e+04,5.718e+04,3.760e+06
54.9,2.911e+06,3.164e+04,6.613e+04,3.008e+06
56.4,1.946e+06,1.675e+04,5.004e+04,2.013e+06
58.0,1.328e+06,1.145e+04,3.250e+04,1.372e+06
59.5,9.905e+05,1.134e+04,2.204e+04,1.024e+06
61.0,7.458e+05,1.113e+04,1.642e+04,7.733e+05
62.5,5.635e+05,9.540e+03,1.420e+04,5.873e+05
64.1,4.423e+05,9.470e+03,1.334e+04,4.651e+05
65.6,3.497e+05,9.134e+03,1.172e+04,3.706e+05
67.1,2.642e+05,8.172e+03,1.011e+04,2.824e+05
68.6,2.083e+05,7.705e+03,8.855e+03,2.249e+05
70.2,1.761e+05,7.800e+03,8.432e+03,1.923e+05
71.7,1.501e+05,8.161e+03,8.083e+03,1.663e+05
73.2,1.268e+05,8.212e+03,7.458e+03,1.425e+05
74.7,1.074e+05,8.364e+03,7.158e+03,1.229e+05
76.3,9.081e+04,8.824e+03,7.147e+03,1.068e+05
