freq,psd_x,psd_y,psd_z,psd_xyz
0.0,4.536e+03,2.138e+02,3.876e+02,5.137e+03
1.5,2.797e+03,8.654e+02,1.588e+03,5.251e+03
3.0,1.793e+02,1.067e+03,1.539e+03,2.786e+03
4.5,1.205e+03,9.622e+02,1.366e+03,3.534e+03
6.0,4.426e+03,1.002e+03,1.636e+03,7.064e+03
7.4,6.563e+03,9.085e+02,1.841e+03,9.313e+03
8.9,9.694e+03,9.122e+02,1.763e+03,1.237e+04
10.4,1.375e+04,1.032e+03,1.758e+03,1.654e+04
11.9,1.849e+04,1.027e+03,1.627e+03,2.115e+04
13.4,2.435e+04,8.967e+02,1.764e+03,2.701e+04
14.9,3.127e+04,8.521e+02,1.711e+03,3.384e+04
16.4,3.917e+04,8.859e+02,1.691e+03,4.174e+04
17.9,4.861e+04,8.534e+02,1.626e+03,5.109e+04
19.4,5.972e+04,8.996e+02,1.624e+03,6.224e+04
20.8,7.315e+04,8.957e+02,1.705e+03,7.575e+04
22.3,8.936e+04,8.824e+02,1.823e+03,9.207e+04
23.8,1.068e+05,9.065e+02,1.928e+03,1.096e+05
25.3,1.260e+05,9.117e+02,1.857e+03,1.287e+05
26.8,1.513e+05,9.762e+02,1.846e+03,1.541e+05
28.3,1.836e+05,1.172e+03,1.926e+03,1.867e+05
29.8,2.229e+05,1.471e+03,1.933e+03,2.263e+05
31.3,2.700e+05,1.783e+03,2.011e+03,2.738e+05
32.7,3.269e+05,1.951e+03,2.315e+03,3.312e+05
34.2,4.004e+05,2.091e+03,2.870e+03,4.054e+05
35.7,4.906e+05,2.534e+03,3.537e+03,4.966e+05
37.2,5.995e+05,3.209e+03,3.902e+03,6.066e+05
38.7,7.483e+05,4.561e+03,4.776e+03,7.576e+05
40.2,9.368e+05,9.035e+03,5.724e+03,9.516e+05
41.7,1.174e+06,1.695e+04,5.329e+03,1.196e+06
43.2,1.488e+06,2.671e+04,4.685e+03,1.519e+06
44.7,1.966e+06,3.882e+04,5.285e+03,2.010e+06
46.1,2.727e+06,4.739e+04,9.312e+03,2.784e+06
47.6,4.065e+06,4.700e+04,2.421e+04,4.136e+06
49.1,6.777e+06,4.266e+04,7.105e+04,6.891e+06
50.6,1.461e+07,6.353e+04,2.203e+05,1.490e+07
52.1,2.682e+07,1.142e+05,4.219e+05,2.735e+07
53.6,2.899e+07,1.362e+05,4.769e+05,2.960e+07
55.1,2.304e+07,1.291e+05,4.077e+05,2.358e+07
56.6,1.630e+07,1.095e+05,2.818e+05,1.669e+07
58.1,1.148e+07,9.229e+04,1.892e+05,1.176e+07
59.5,8.196e+06,7.023e+04,1.554e+05,8.421e+06
61.0,6.385e+06,6.291e+04,1.457e+05,6.594e+06
62.5,5.133e+06,7.578e+04,1.139e+05,5.323e+06
64.0,3.937e+06,7.446e+04,7.725e+04,4.089e+06
65.5,3.059e+06,6.540e+04,5.739e+04,3.181e+06
67.0,2.498e+06,5.820e+04,4.771e+04,2.604e+06
68.5,2.089e+06,5.236e+04,3.878e+04,2.181e+06
70.0,1.773e+06,4.622e+04,3.111e+04,1.850e+06
71.4,1.522e+06,3.873e+04,2.702e+04,1.588e+06
72.9,1.320e+06,3.316e+04,2.667e+04,1.380e+06
74.4,1.156e+06,3.209e+04,2.697e+04,1.215e+06
75.9,1.021e+06,3.321e+04,2.551e+04,1.079e+06
77.4,9.074e+05,3.497e+04,2.132e+04,9.637e+05
78.9,8.082e+05,3.715e+04,1.698e+04,8.623e+05
80.4,7.183e+05,3.923e+04,1.521e+04,7.727e+05
81.9,6.497e+05,3.993e+04,1.435e+04,7.040e+05
83.4,6.041e+05,3.999e+04,1.402e+04,6.581e+05
84.8,5.521e+05,3.878e+04,1.444e+04,6.053e+05
86.3,5.032e+05,4.045e+04,1.941e+04,5.630e+05
