freq,psd_x,psd_y,psd_z,psd_xyz
0.0,2.512e+01,6.177e+02,4.981e+01,6.927e+02
1.6,1.105e+02,1.186e+03,2.969e+02,1.594e+03
3.2,1.287e+02,1.261e+03,4.262e+02,1.816e+03
4.9,1.355e+02,1.697e+03,3.864e+02,2.219e+03
6.5,1.405e+02,2.877e+03,3.619e+02,3.380e+03
8.1,1.754e+02,3.582e+03,3.437e+02,4.101e+03
9.7,1.672e+02,3.963e+03,3.303e+02,4.460e+03
11.4,1.396e+02,4.931e+03,3.913e+02,5.462e+03
13.0,1.356e+02,6.282e+03,3.846e+02,6.802e+03
14.6,1.155e+02,7.643e+03,3.538e+02,8.112e+03
16.2,1.155e+02,9.305e+03,3.623e+02,9.783e+03
17.8,1.212e+02,1.153e+04,4.087e+02,1.206e+04
19.5,1.435e+02,1.432e+04,4.397e+02,1.490e+04
21.1,1.349e+02,1.778e+04,4.509e+02,1.836e+04
22.7,1.303e+02,2.125e+04,4.727e+02,2.185e+04
24.3,1.285e+02,2.471e+04,4.378e+02,2.528e+04
26.0,1.252e+02,2.886e+04,4.716e+02,2.945e+04
27.6,1.213e+02,3.358e+04,4.950e+02,3.419e+04
29.2,1.199e+02,3.826e+04,5.239e+02,3.890e+04
30.8,1.413e+02,4.342e+04,5.477e+02,4.411e+04
32.4,1.321e+02,4.930e+04,6.739e+02,5.011e+04
34.1,1.225e+02,5.291e+04,5.692e+02,5.360e+04
35.7,1.308e+02,5.747e+04,3.939e+02,5.800e+04
37.3,1.326e+02,6.578e+04,4.350e+02,6.635e+04
38.9,1.190e+02,7.358e+04,5.467e+02,7.424e+04
40.6,1.207e+02,8.134e+04,6.512e+02,8.211e+04
42.2,1.215e+02,9.075e+04,8.698e+02,9.174e+04
43.8,1.270e+02,1.012e+05,1.047e+03,1.024e+05
45.4,1.431e+02,1.149e+05,1.142e+03,1.162e+05
47.0,1.575e+02,1.333e+05,1.391e+03,1.349e+05
48.7,1.635e+02,1.547e+05,1.604e+03,1.564e+05
50.3,1.915e+02,1.809e+05,1.865e+03,1.829e+05
51.9,2.404e+02,2.109e+05,2.198e+03,2.133e+05
53.5,2.777e+02,2.532e+05,2.683e+03,2.561e+05
55.2,3.698e+02,3.038e+05,3.692e+03,3.079e+05
56.8,4.721e+02,3.479e+05,5.967e+03,3.544e+05
58.4,6.097e+02,3.885e+05,1.157e+04,4.007e+05
60.0,6.559e+02,4.245e+05,1.710e+04,4.423e+05
61.6,6.412e+02,4.546e+05,1.700e+04,4.722e+05
63.3,5.850e+02,4.632e+05,1.358e+04,4.774e+05
64.9,4.695e+02,4.755e+05,1.354e+04,4.895e+05
66.5,4.685e+02,5.574e+05,1.581e+04,5.737e+05
68.1,5.205e+02,6.915e+05,2.037e+04,7.124e+05
69.8,5.931e+02,7.144e+05,2.413e+04,7.392e+05
71.4,1.189e+03,7.396e+05,2.541e+04,7.662e+05
73.0,2.802e+03,9.273e+05,1.928e+04,9.494e+05
74.6,3.079e+03,1.037e+06,1.320e+04,1.053e+06
76.2,1.667e+03,8.991e+05,1.060e+04,9.113e+05
77.9,1.156e+03,7.076e+05,7.319e+03,7.160e+05
79.5,9.190e+02,6.067e+05,4.686e+03,6.123e+05
81.1,7.544e+02,5.671e+05,3.744e+03,5.716e+05
82.7,6.240e+02,5.646e+05,3.597e+03,5.689e+05
84.4,5.434e+02,5.630e+05,3.095e+03,5.666e+05
86.0,5.651e+02,5.640e+05,2.677e+03,5.673e+05
87.6,8.533e+02,6.013e+05,2.735e+03,6.049e+05
89.2,1.383e+03,6.953e+05,2.839e+03,6.995e+05
90.8,1.791e+03,7.782e+05,2.712e+03,7.827e+05
92.5,2.596e+03,8.997e+05,3.069e+03,9.054e+05
94.1,4.156e+03,1.044e+06,3.623e+03,1.051e+06
95.7,6.052e+03,1.120e+06,4.219e+03,1.130e+06
97.3,6.899e+03,1.086e+06,4.906e+03,1.097e+06
99.0,5.192e+03,9.961e+05,4.959e+03,1.006e+06
100.6,3.181e+03,1.050e+06,4.673e+03,1.058e+06
102.2,2.565e+03,1.220e+06,4.812e+03,1.228e+06
103.8,3.018e+03,1.336e+06,4.459e+03,1.344e+06
105.4,3.548e+03,1.395e+06,2.671e+03,1.401e+06
107.1,4.161e+03,1.410e+06,2.909e+03,1.417e+06
108.7,5.414e+03,1.331e+06,7.282e+03,1.343e+06
