freq,psd_x,psd_y,psd_z,psd_xyz
0.0,6.215e+02,1.367e+01,8.297e+01,7.182e+02
1.5,7.723e+02,4.748e+01,3.362e+02,1.156e+03
3.0,6.654e+02,5.878e+01,3.882e+02,1.112e+03
4.5,1.099e+03,5.448e+01,3.844e+02,1.538e+03
6.1,1.673e+03,5.357e+01,4.062e+02,2.132e+03
7.6,2.267e+03,4.570e+01,3.550e+02,2.668e+03
9.1,2.954e+03,4.919e+01,3.766e+02,3.380e+03
10.6,3.683e+03,5.151e+01,3.818e+02,4.116e+03
12.1,4.739e+03,5.543e+01,4.144e+02,5.209e+03
13.6,5.892e+03,5.892e+01,4.368e+02,6.388e+03
15.1,7.278e+03,6.101e+01,4.607e+02,7.799e+03
16.7,8.954e+03,6.181e+01,4.769e+02,9.493e+03
18.2,1.086e+04,6.013e+01,5.490e+02,1.147e+04
19.7,1.284e+04,6.484e+01,5.563e+02,1.346e+04
21.2,1.505e+04,5.976e+01,5.069e+02,1.562e+04
22.7,1.763e+04,5.945e+01,5.350e+02,1.823e+04
24.2,2.044e+04,5.598e+01,5.614e+02,2.106e+04
25.7,2.308e+04,5.525e+01,5.795e+02,2.371e+04
27.3,2.623e+04,5.981e+01,6.292e+02,2.692e+04
28.8,3.041e+04,5.633e+01,6.301e+02,3.110e+04
30.3,3.541e+04,5.165e+01,6.372e+02,3.610e+04
31.8,4.125e+04,5.712e+01,6.774e+02,4.199e+04
33.3,4.823e+04,7.879e+01,8.483e+02,4.916e+04
34.8,5.658e+04,1.318e+02,1.039e+03,5.775e+04
36.3,6.617e+04,2.588e+02,1.241e+03,6.767e+04
37.9,7.974e+04,3.590e+02,1.549e+03,8.165e+04
39.4,9.486e+04,3.396e+02,1.803e+03,9.700e+04
40.9,1.145e+05,2.506e+02,2.045e+03,1.168e+05
42.4,1.376e+05,2.588e+02,2.521e+03,1.403e+05
43.9,1.676e+05,5.488e+02,3.566e+03,1.717e+05
45.4,2.209e+05,1.076e+03,5.033e+03,2.270e+05
46.9,3.085e+05,1.797e+03,6.746e+03,3.171e+05
48.5,4.190e+05,2.920e+03,8.840e+03,4.308e+05
50.0,5.401e+05,6.575e+03,1.320e+04,5.599e+05
51.5,7.662e+05,1.297e+04,2.089e+04,8.000e+05
53.0,1.316e+06,1.886e+04,2.348e+04,1.359e+06
54.5,2.029e+06,1.982e+04,1.967e+04,2.069e+06
56.0,1.870e+06,1.446e+04,1.234e+04,1.897e+06
57.5,1.166e+06,8.439e+03,1.029e+04,1.185e+06
59.0,6.700e+05,5.498e+03,1.145e+04,6.869e+05
60.6,3.884e+05,6.335e+03,7.292e+03,4.020e+05
62.1,2.215e+05,6.054e+03,3.476e+03,2.311e+05
63.6,1.405e+05,4.997e+03,1.691e+03,1.472e+05
65.1,1.040e+05,3.565e+03,7.974e+02,1.084e+05
66.6,7.698e+04,2.389e+03,5.290e+02,7.990e+04
68.1,5.340e+04,1.632e+03,5.813e+02,5.561e+04
69.6,4.198e+04,1.145e+03,6.597e+02,4.379e+04
71.2,3.658e+04,8.376e+02,6.694e+02,3.809e+04
72.7,3.204e+04,5.234e+02,6.221e+02,3.319e+04
74.2,2.677e+04,2.613e+02,5.618e+02,2.759e+04
75.7,2.037e+04,1.551e+02,5.893e+02,2.111e+04
77.2,1.554e+04,1.725e+02,7.405e+02,1.645e+04
78.7,1.712e+04,2.155e+02,8.753e+02,1.821e+04
80.2,1.787e+04,4.129e+02,1.215e+03,1.950e+04
81.8,2.020e+04,1.079e+03,2.574e+03,2.385e+04
83.3,2.579e+04,2.099e+03,4.834e+03,3.273e+04
84.8,3.599e+04,3.020e+03,6.514e+03,4.553e+04
86.3,4.821e+04,3.659e+03,7.702e+03,5.957e+04
87.8,6.376e+04,3.611e+03,7.941e+03,7.532e+04
89.3,6.748e+04,2.999e+03,6.916e+03,7.739e+04
90.8,6.288e+04,2.417e+03,5.292e+03,7.059e+04
92.4,8.835e+04,1.890e+03,4.023e+03,9.426e+04
93.9,1.327e+05,1.322e+03,3.294e+03,1.373e+05
95.4,1.561e+05,9.987e+02,3.347e+03,1.604e+05
96.9,1.720e+05,8.788e+02,3.895e+03,1.768e+05
98.4,1.889e+05,8.888e+02,4.738e+03,1.945e+05
99.9,2.070e+05,1.067e+03,5.686e+03,2.137e+05
101.4,2.260e+05,1.406e+03,6.332e+03,2.337e+05
103.0,2.447e+05,1.545e+03,5.269e+03,2.515e+05
104.5,2.538e+05,1.587e+03,4.260e+03,2.597e+05
106.0,2.768e+05,1.452e+03,4.087e+03,2.823e+05
107.5,3.010e+05,1.588e+03,3.857e+03,3.064e+05
109.0,2.606e+05,1.719e+03,3.399e+03,2.657e+05
110.5,3.024e+05,1.657e+03,2.811e+03,3.068e+05
112.0,4.032e+05,1.290e+03,2.412e+03,4.069e+05
113.6,4.660e+05,1.055e+03,2.506e+03,4.696e+05
115.1,5.279e+05,8.707e+02,2.911e+03,5.316e+05
116.6,5.985e+05,6.240e+02,3.626e+03,6.027e+05
118.1,6.739e+05,5.701e+02,3.676e+03,6.781e+05
119.6,7.539e+05,6.491e+02,3.498e+03,7.580e+05
121.1,8.389e+05,6.812e+02,3.228e+03,8.428e+05
122.6,9.224e+05,6.843e+02,2.678e+03,9.257e+05
124.2,1.022e+06,6.087e+02,2.538e+03,1.025e+06
125.7,1.127e+06,4.068e+02,2.955e+03,1.131e+06
127.2,1.243e+06,1.950e+02,3.989e+03,1.247e+06
128.7,1.361e+06,1.325e+02,6.003e+03,1.367e+06
130.2,1.492e+06,1.924e+02,8.230e+03,1.500e+06
131.7,1.471e+06,2.982e+02,9.853e+03,1.481e+06
133.2,6.952e+05,2.030e+02,5.768e+03,7.012e+05
134.8,1.669e+05,8.733e+01,2.555e+03,1.696e+05
136.3,1.305e+05,6.959e+01,2.856e+03,1.335e+05
137.8,1.318e+05,7.718e+01,3.213e+03,1.351e+05
139.3,1.415e+05,8.603e+01,3.441e+03,1.450e+05
140.8,1.558e+05,1.131e+02,3.378e+03,1.593e+05
142.3,1.827e+05,1.380e+02,3.505e+03,1.864e+05
143.8,2.241e+05,1.687e+02,3.712e+03,2.280e+05
145.4,2.721e+05,2.161e+02,4.230e+03,2.765e+05
146.9,3.055e+05,2.427e+02,4.210e+03,3.099e+05
148.4,3.320e+05,3.073e+02,3.478e+03,3.358e+05
149.9,3.808e+05,4.340e+02,3.315e+03,3.845e+05
151.4,4.210e+05,5.091e+02,4.203e+03,4.257e+05
152.9,4.785e+05,5.581e+02,5.278e+03,4.844e+05
154.4,5.608e+05,5.586e+02,6.007e+03,5.673e+05
156.0,6.477e+05,4.791e+02,6.545e+03,6.548e+05
157.5,7.244e+05,4.038e+02,6.361e+03,7.312e+05
159.0,8.564e+05,3.899e+02,4.618e+03,8.614e+05
160.5,9.773e+05,4.060e+02,4.097e+03,9.818e+05
162.0,9.882e+05,3.827e+02,4.878e+03,9.934e+05
163.5,9.586e+05,4.111e+02,4.573e+03,9.636e+05
165.0,8.671e+05,5.519e+02,4.130e+03,8.718e+05
166.5,7.374e+05,6.713e+02,3.114e+03,7.411e+05
168.1,6.085e+05,5.954e+02,2.070e+03,6.111e+05
169.6,5.154e+05,5.548e+02,1.472e+03,5.174e+05
171.1,4.046e+05,5.949e+02,1.347e+03,4.066e+05
172.6,2.855e+05,5.454e+02,1.457e+03,2.875e+05
174.1,2.616e+05,5.148e+02,1.601e+03,2.637e+05
175.6,2.603e+05,4.894e+02,1.548e+03,2.623e+05
177.1,2.532e+05,4.763e+02,1.370e+03,2.550e+05
178.7,2.280e+05,4.533e+02,1.328e+03,2.298e+05
180.2,2.001e+05,4.089e+02,1.462e+03,2.019e+05
181.7,1.876e+05,3.854e+02,1.521e+03,1.895e+05
183.2,1.686e+05,3.278e+02,1.615e+03,1.705e+05
184.7,1.555e+05,2.977e+02,1.886e+03,1.577e+05
186.2,1.438e+05,2.752e+02,2.182e+03,1.463e+05
187.7,1.339e+05,2.395e+02,2.448e+03,1.366e+05
189.3,1.268e+05,2.095e+02,2.455e+03,1.294e+05
190.8,1.267e+05,1.963e+02,2.385e+03,1.293e+05
192.3,1.308e+05,2.036e+02,2.320e+03,1.334e+05
193.8,1.335e+05,2.312e+02,2.482e+03,1.363e+05
195.3,1.273e+05,2.517e+02,2.685e+03,1.302e+05
196.8,1.147e+05,2.631e+02,2.841e+03,1.179e+05
198.3,1.108e+05,2.865e+02,3.041e+03,1.142e+05
199.9,1.114e+05,3.333e+02,3.281e+03,1.151e+05
