freq,psd_x,psd_y,psd_z,psd_xyz
0.0,2.902e+03,4.534e+01,3.861e+01,2.986e+03
1.6,1.668e+03,7.716e+01,7.863e+01,1.823e+03
3.1,1.141e+02,7.537e+01,6.852e+01,2.580e+02
4.7,1.586e+03,1.057e+02,6.671e+01,1.758e+03
6.2,4.931e+03,1.560e+02,6.993e+01,5.157e+03
7.8,7.225e+03,1.152e+02,7.379e+01,7.414e+03
9.3,1.040e+04,6.931e+01,7.238e+01,1.054e+04
10.9,1.458e+04,6.230e+01,8.621e+01,1.473e+04
12.5,1.944e+04,7.351e+01,8.758e+01,1.960e+04
14.0,2.516e+04,6.933e+01,7.620e+01,2.530e+04
15.6,3.236e+04,6.227e+01,7.247e+01,3.250e+04
17.1,4.136e+04,7.104e+01,7.353e+01,4.150e+04
18.7,5.109e+04,7.735e+01,7.021e+01,5.124e+04
20.2,6.113e+04,8.524e+01,7.695e+01,6.129e+04
21.8,7.285e+04,1.000e+02,9.032e+01,7.304e+04
23.4,8.676e+04,1.305e+02,1.041e+02,8.699e+04
24.9,1.018e+05,1.726e+02,1.527e+02,1.021e+05
26.5,1.203e+05,2.145e+02,1.796e+02,1.207e+05
28.0,1.429e+05,2.427e+02,2.031e+02,1.433e+05
29.6,1.718e+05,2.582e+02,2.499e+02,1.724e+05
31.1,2.061e+05,3.251e+02,2.613e+02,2.067e+05
32.7,2.447e+05,4.295e+02,1.915e+02,2.453e+05
34.3,2.927e+05,5.254e+02,1.180e+02,2.933e+05
35.8,3.584e+05,6.830e+02,1.144e+02,3.592e+05
37.4,4.472e+05,1.081e+03,2.141e+02,4.485e+05
38.9,5.632e+05,1.791e+03,4.153e+02,5.654e+05
40.5,7.267e+05,2.900e+03,8.334e+02,7.304e+05
42.0,9.592e+05,4.630e+03,1.465e+03,9.653e+05
43.6,1.269e+06,5.920e+03,1.390e+03,1.277e+06
45.2,1.710e+06,6.948e+03,7.192e+02,1.718e+06
46.7,2.585e+06,9.819e+03,1.574e+03,2.596e+06
48.3,5.340e+06,1.341e+04,1.514e+04,5.369e+06
49.8,1.121e+07,2.410e+04,4.593e+04,1.128e+07
51.4,1.322e+07,6.202e+04,8.509e+04,1.337e+07
52.9,1.107e+07,1.376e+05,1.540e+05,1.136e+07
54.5,8.642e+06,1.720e+05,1.485e+05,8.963e+06
56.1,6.947e+06,1.371e+05,8.221e+04,7.167e+06
57.6,5.191e+06,8.213e+04,3.166e+04,5.305e+06
59.2,3.656e+06,4.468e+04,7.130e+03,3.707e+06
60.7,2.629e+06,3.903e+04,2.619e+03,2.671e+06
62.3,1.991e+06,2.349e+04,1.527e+03,2.016e+06
63.8,1.500e+06,1.096e+04,2.674e+03,1.514e+06
65.4,1.134e+06,7.381e+03,4.163e+03,1.146e+06
67.0,9.134e+05,6.089e+03,6.137e+03,9.256e+05
68.5,7.502e+05,6.543e+03,7.281e+03,7.640e+05
70.1,6.161e+05,7.274e+03,6.528e+03,6.299e+05
71.6,4.985e+05,7.694e+03,4.340e+03,5.105e+05
73.2,4.070e+05,5.248e+03,3.594e+03,4.159e+05
74.7,3.347e+05,4.218e+03,3.297e+03,3.422e+05
76.3,2.663e+05,4.135e+03,2.973e+03,2.734e+05
77.9,2.049e+05,3.338e+03,2.615e+03,2.108e+05
79.4,1.518e+05,1.765e+03,2.734e+03,1.563e+05
81.0,1.138e+05,7.505e+02,2.842e+03,1.174e+05
82.5,8.738e+04,9.132e+02,3.018e+03,9.131e+04
84.1,7.230e+04,2.259e+03,4.007e+03,7.856e+04
85.6,6.274e+04,4.564e+03,4.997e+03,7.231e+04
87.2,5.801e+04,4.801e+03,5.099e+03,6.791e+04
88.8,6.347e+04,4.179e+03,3.620e+03,7.127e+04
90.3,6.707e+04,6.144e+03,2.692e+03,7.590e+04
91.9,6.448e+04,1.115e+04,3.884e+03,7.951e+04
93.4,5.805e+04,1.852e+04,7.025e+03,8.360e+04
95.0,5.612e+04,2.768e+04,1.195e+04,9.574e+04
96.5,5.971e+04,3.686e+04,1.798e+04,1.146e+05
98.1,6.088e+04,4.784e+04,2.094e+04,1.297e+05
99.7,6.013e+04,6.366e+04,2.432e+04,1.481e+05
101.2,5.997e+04,7.229e+04,2.946e+04,1.617e+05
102.8,5.528e+04,6.928e+04,3.176e+04,1.563e+05
104.3,4.615e+04,6.350e+04,3.101e+04,1.407e+05
105.9,3.508e+04,5.604e+04,3.067e+04,1.218e+05
107.4,2.280e+04,4.275e+04,2.840e+04,9.394e+04
109.0,2.044e+04,3.271e+04,2.007e+04,7.321e+04
110.6,3.431e+04,2.282e+04,1.322e+04,7.035e+04
112.1,5.218e+04,1.695e+04,8.399e+03,7.753e+04
113.7,6.163e+04,1.762e+04,6.392e+03,8.564e+04
115.2,7.393e+04,1.942e+04,5.988e+03,9.934e+04
116.8,9.166e+04,2.162e+04,6.218e+03,1.195e+05
118.3,1.070e+05,2.273e+04,6.536e+03,1.363e+05
119.9,1.227e+05,2.607e+04,6.338e+03,1.551e+05
121.5,1.441e+05,3.349e+04,7.025e+03,1.846e+05
123.0,1.670e+05,4.198e+04,6.755e+03,2.157e+05
124.6,1.587e+05,2.469e+04,4.659e+03,1.880e+05
126.1,1.420e+05,8.059e+03,4.177e+03,1.542e+05
127.7,1.373e+05,7.584e+03,4.080e+03,1.490e+05
129.2,1.375e+05,1.057e+04,4.623e+03,1.527e+05
130.8,1.670e+05,2.931e+04,9.857e+03,2.062e+05
132.4,2.034e+05,4.910e+04,1.684e+04,2.693e+05
133.9,1.133e+05,2.216e+04,7.912e+03,1.434e+05
135.5,7.682e+04,5.157e+03,1.240e+03,8.322e+04
137.0,8.564e+04,4.520e+03,1.255e+03,9.142e+04
138.6,9.976e+04,5.343e+03,1.555e+03,1.067e+05
140.1,1.227e+05,6.754e+03,1.804e+03,1.312e+05
141.7,1.427e+05,6.852e+03,2.001e+03,1.515e+05
143.2,1.448e+05,5.911e+03,1.769e+03,1.525e+05
144.8,1.443e+05,4.952e+03,1.521e+03,1.508e+05
146.4,1.482e+05,3.661e+03,1.422e+03,1.533e+05
147.9,1.722e+05,5.124e+03,1.980e+03,1.793e+05
149.5,2.250e+05,7.684e+03,3.753e+03,2.364e+05
151.0,2.562e+05,5.865e+03,5.689e+03,2.677e+05
152.6,2.678e+05,3.135e+03,7.195e+03,2.781e+05
154.1,2.684e+05,2.151e+03,7.873e+03,2.785e+05
155.7,2.717e+05,2.207e+03,7.787e+03,2.817e+05
157.3,3.073e+05,2.594e+03,7.801e+03,3.177e+05
158.8,3.629e+05,2.639e+03,8.372e+03,3.739e+05
160.4,4.228e+05,2.938e+03,9.515e+03,4.353e+05
161.9,5.086e+05,4.083e+03,1.111e+04,5.238e+05
163.5,5.777e+05,5.789e+03,1.194e+04,5.954e+05
165.0,6.456e+05,1.114e+04,1.186e+04,6.686e+05
166.6,7.678e+05,1.706e+04,1.320e+04,7.981e+05
168.2,8.983e+05,1.932e+04,1.568e+04,9.333e+05
169.7,1.025e+06,2.121e+04,1.795e+04,1.064e+06
171.3,1.145e+06,1.987e+04,2.077e+04,1.185e+06
172.8,1.189e+06,1.660e+04,2.180e+04,1.228e+06
174.4,1.206e+06,1.478e+04,2.189e+04,1.243e+06
175.9,1.226e+06,1.405e+04,2.226e+04,1.263e+06
177.5,1.263e+06,1.331e+04,2.386e+04,1.300e+06
179.1,1.331e+06,1.311e+04,2.671e+04,1.371e+06
180.6,1.312e+06,1.294e+04,2.668e+04,1.352e+06
182.2,1.208e+06,1.188e+04,2.392e+04,1.244e+06
183.7,1.144e+06,1.282e+04,2.234e+04,1.179e+06
185.3,1.085e+06,1.458e+04,2.067e+04,1.120e+06
186.8,1.008e+06,1.566e+04,1.865e+04,1.042e+06
188.4,9.615e+05,1.691e+04,1.733e+04,9.957e+05
190.0,9.224e+05,1.791e+04,1.662e+04,9.570e+05
191.5,8.783e+05,1.849e+04,1.638e+04,9.132e+05
193.1,9.158e+05,2.144e+04,1.795e+04,9.552e+05
