freq,psd_x,psd_y,psd_z,psd_xyz
0.0,1.171e+01,8.905e+02,2.812e+02,1.183e+03
1.5,3.513e+01,5.131e+02,1.822e+02,7.304e+02
3.1,3.745e+01,3.652e+01,2.497e+01,9.894e+01
4.6,4.174e+01,4.006e+02,2.472e+01,4.671e+02
6.2,5.292e+01,1.237e+03,2.643e+01,1.316e+03
7.7,4.264e+01,1.530e+03,2.733e+01,1.600e+03
9.2,3.684e+01,2.337e+03,2.597e+01,2.399e+03
10.8,3.381e+01,3.423e+03,2.528e+01,3.482e+03
12.3,3.284e+01,5.129e+03,2.859e+01,5.190e+03
13.9,3.955e+01,7.275e+03,2.906e+01,7.343e+03
15.4,4.046e+01,9.086e+03,3.175e+01,9.158e+03
16.9,3.585e+01,1.128e+04,3.980e+01,1.136e+04
18.5,3.994e+01,1.530e+04,5.267e+01,1.540e+04
20.0,5.036e+01,2.043e+04,7.632e+01,2.056e+04
21.5,5.286e+01,2.524e+04,9.162e+01,2.538e+04
23.1,5.175e+01,3.127e+04,1.322e+02,3.146e+04
24.6,5.410e+01,3.959e+04,2.125e+02,3.986e+04
26.2,7.022e+01,5.073e+04,3.312e+02,5.113e+04
27.7,1.050e+02,6.789e+04,5.991e+02,6.859e+04
29.2,1.032e+02,9.486e+04,1.129e+03,9.609e+04
30.8,1.098e+02,1.348e+05,1.922e+03,1.368e+05
32.3,1.689e+02,2.017e+05,3.625e+03,2.055e+05
33.9,2.510e+02,3.294e+05,8.868e+03,3.385e+05
35.4,3.513e+02,5.968e+05,3.155e+04,6.287e+05
36.9,9.723e+02,1.236e+06,1.004e+05,1.338e+06
38.5,5.505e+03,2.539e+06,2.554e+05,2.800e+06
40.0,1.005e+04,3.280e+06,4.124e+05,3.702e+06
41.6,6.545e+03,2.660e+06,4.230e+05,3.089e+06
43.1,3.102e+03,1.820e+06,3.612e+05,2.184e+06
44.6,2.451e+03,1.248e+06,3.208e+05,1.571e+06
46.2,3.176e+03,8.832e+05,3.139e+05,1.200e+06
47.7,3.624e+03,5.677e+05,2.972e+05,8.684e+05
49.3,4.198e+03,3.418e+05,2.776e+05,6.235e+05
50.8,7.343e+03,2.453e+05,3.086e+05,5.612e+05
52.3,1.082e+04,2.113e+05,4.107e+05,6.328e+05
53.9,1.358e+04,1.822e+05,5.728e+05,7.685e+05
55.4,2.098e+04,1.474e+05,6.822e+05,8.506e+05
56.9,1.968e+04,9.077e+04,5.094e+05,6.198e+05
58.5,1.310e+04,6.228e+04,3.486e+05,4.240e+05
60.0,9.888e+03,5.570e+04,3.027e+05,3.682e+05
61.6,7.726e+03,5.350e+04,2.630e+05,3.242e+05
63.1,6.995e+03,5.103e+04,2.320e+05,2.901e+05
64.6,6.487e+03,4.689e+04,2.315e+05,2.849e+05
66.2,5.914e+03,4.604e+04,2.296e+05,2.815e+05
67.7,5.358e+03,4.854e+04,2.183e+05,2.722e+05
69.3,4.635e+03,5.245e+04,2.048e+05,2.619e+05
70.8,4.001e+03,5.649e+04,1.914e+05,2.518e+05
72.3,3.561e+03,6.217e+04,1.772e+05,2.429e+05
73.9,3.098e+03,6.685e+04,1.516e+05,2.215e+05
75.4,2.622e+03,6.798e+04,1.237e+05,1.944e+05
77.0,2.972e+03,6.925e+04,1.040e+05,1.762e+05
78.5,4.248e+03,7.370e+04,8.947e+04,1.674e+05
80.0,3.996e+03,7.780e+04,7.569e+04,1.575e+05
81.6,2.452e+03,7.620e+04,5.981e+04,1.385e+05
83.1,1.431e+03,6.838e+04,4.501e+04,1.148e+05
84.7,1.940e+03,6.179e+04,3.608e+04,9.981e+04
86.2,3.439e+03,5.175e+04,2.829e+04,8.348e+04
87.7,3.759e+03,4.001e+04,2.045e+04,6.422e+04
89.3,2.703e+03,3.244e+04,1.515e+04,5.029e+04
90.8,2.315e+03,2.508e+04,1.097e+04,3.836e+04
92.3,2.235e+03,1.871e+04,7.838e+03,2.878e+04
93.9,2.175e+03,1.404e+04,5.415e+03,2.163e+04
95.4,3.033e+03,1.202e+04,3.951e+03,1.900e+04
97.0,3.578e+03,1.211e+04,3.728e+03,1.942e+04
98.5,3.779e+03,1.325e+04,3.934e+03,2.096e+04
100.0,3.968e+03,1.398e+04,4.583e+03,2.253e+04
101.6,5.763e+03,1.598e+04,7.063e+03,2.881e+04
103.1,8.307e+03,1.857e+04,8.386e+03,3.526e+04
104.7,9.448e+03,1.840e+04,8.795e+03,3.664e+04
106.2,1.203e+04,2.011e+04,1.012e+04,4.226e+04
107.7,1.151e+04,2.038e+04,9.733e+03,4.162e+04
109.3,8.337e+03,1.866e+04,8.780e+03,3.578e+04
110.8,6.154e+03,1.844e+04,8.490e+03,3.308e+04
112.4,5.535e+03,1.969e+04,9.801e+03,3.503e+04
113.9,5.494e+03,2.080e+04,1.158e+04,3.787e+04
115.4,6.030e+03,2.162e+04,1.295e+04,4.060e+04
117.0,8.764e+03,2.163e+04,1.378e+04,4.418e+04
118.5,8.962e+03,2.246e+04,1.440e+04,4.582e+04
