freq,psd_x,psd_y,psd_z,psd_xyz
0.0,1.034e+01,7.370e+02,3.115e+02,1.059e+03
1.5,2.786e+01,4.222e+02,2.136e+02,6.636e+02
3.1,3.391e+01,3.248e+01,3.812e+01,1.045e+02
4.6,4.343e+01,3.720e+02,3.563e+01,4.511e+02
6.1,5.185e+01,1.276e+03,3.433e+01,1.362e+03
7.7,4.242e+01,1.575e+03,3.463e+01,1.652e+03
9.2,3.303e+01,2.312e+03,3.436e+01,2.379e+03
10.7,3.255e+01,3.567e+03,3.726e+01,3.637e+03
12.3,2.997e+01,5.564e+03,3.744e+01,5.631e+03
13.8,2.773e+01,7.677e+03,3.986e+01,7.744e+03
15.3,2.964e+01,9.531e+03,4.136e+01,9.602e+03
16.9,3.697e+01,1.320e+04,5.192e+01,1.329e+04
18.4,4.639e+01,1.811e+04,7.071e+01,1.823e+04
19.9,4.140e+01,2.258e+04,9.039e+01,2.271e+04
21.5,4.683e+01,2.862e+04,1.290e+02,2.880e+04
23.0,6.885e+01,3.677e+04,1.986e+02,3.703e+04
24.5,1.117e+02,4.833e+04,3.306e+02,4.877e+04
26.0,1.578e+02,6.576e+04,6.684e+02,6.658e+04
27.6,2.211e+02,9.347e+04,1.361e+03,9.505e+04
29.1,2.127e+02,1.391e+05,2.840e+03,1.422e+05
30.6,3.436e+02,2.160e+05,5.786e+03,2.221e+05
32.2,7.001e+02,3.702e+05,1.624e+04,3.871e+05
33.7,1.075e+03,7.786e+05,6.705e+04,8.467e+05
35.2,8.851e+02,1.459e+06,1.629e+05,1.622e+06
36.8,3.678e+02,2.510e+06,3.313e+05,2.842e+06
38.3,3.502e+02,2.970e+06,4.946e+05,3.465e+06
39.8,5.264e+02,1.986e+06,4.450e+05,2.431e+06
41.4,6.229e+02,1.158e+06,3.676e+05,1.526e+06
42.9,9.036e+02,7.011e+05,3.083e+05,1.010e+06
44.4,2.258e+03,3.712e+05,2.560e+05,6.295e+05
46.0,3.981e+03,2.548e+05,2.906e+05,5.493e+05
47.5,4.264e+03,2.308e+05,4.281e+05,6.631e+05
49.0,3.272e+03,2.282e+05,6.532e+05,8.846e+05
50.6,6.099e+03,1.844e+05,8.406e+05,1.031e+06
52.1,1.212e+04,1.030e+05,7.843e+05,8.994e+05
53.6,1.204e+04,5.115e+04,5.642e+05,6.274e+05
55.2,7.904e+03,3.843e+04,4.389e+05,4.853e+05
56.7,6.151e+03,3.336e+04,3.774e+05,4.169e+05
58.2,5.551e+03,2.967e+04,3.324e+05,3.676e+05
59.8,4.919e+03,2.884e+04,2.896e+05,3.234e+05
61.3,4.536e+03,2.888e+04,2.479e+05,2.813e+05
62.8,4.422e+03,2.884e+04,2.064e+05,2.396e+05
64.4,4.398e+03,3.024e+04,1.811e+05,2.157e+05
65.9,4.459e+03,3.360e+04,1.679e+05,2.060e+05
67.4,4.372e+03,3.941e+04,1.664e+05,2.102e+05
69.0,4.226e+03,4.478e+04,1.658e+05,2.148e+05
70.5,4.905e+03,4.767e+04,1.555e+05,2.081e+05
72.0,5.230e+03,4.950e+04,1.375e+05,1.922e+05
73.6,4.952e+03,4.982e+04,1.183e+05,1.730e+05
75.1,4.629e+03,4.841e+04,1.009e+05,1.540e+05
76.6,4.097e+03,4.722e+04,8.941e+04,1.407e+05
78.1,3.762e+03,4.676e+04,8.343e+04,1.340e+05
79.7,4.578e+03,4.728e+04,8.113e+04,1.330e+05
81.2,7.136e+03,4.978e+04,7.847e+04,1.354e+05
82.7,1.170e+04,5.115e+04,7.116e+04,1.340e+05
84.3,1.324e+04,4.919e+04,6.471e+04,1.271e+05
85.8,1.046e+04,4.670e+04,6.449e+04,1.217e+05
87.3,6.447e+03,4.503e+04,6.736e+04,1.188e+05
88.9,3.848e+03,4.329e+04,6.500e+04,1.121e+05
90.4,4.255e+03,4.049e+04,5.124e+04,9.599e+04
91.9,5.326e+03,3.606e+04,3.271e+04,7.410e+04
93.5,5.962e+03,3.133e+04,1.866e+04,5.595e+04
95.0,6.441e+03,2.716e+04,1.007e+04,4.367e+04
96.5,7.093e+03,2.590e+04,6.807e+03,3.980e+04
98.1,8.191e+03,2.619e+04,6.623e+03,4.100e+04
99.6,9.707e+03,2.647e+04,7.386e+03,4.356e+04
101.1,1.217e+04,2.709e+04,8.537e+03,4.780e+04
102.7,1.657e+04,2.736e+04,9.791e+03,5.372e+04
104.2,1.861e+04,2.445e+04,1.046e+04,5.352e+04
105.7,1.664e+04,1.951e+04,1.184e+04,4.800e+04
107.3,1.497e+04,2.001e+04,1.440e+04,4.938e+04
108.8,1.153e+04,2.562e+04,1.506e+04,5.222e+04
110.3,1.089e+04,3.801e+04,1.410e+04,6.300e+04
111.9,1.446e+04,5.301e+04,1.294e+04,8.041e+04
113.4,1.823e+04,5.910e+04,1.212e+04,8.944e+04
114.9,1.942e+04,5.297e+04,1.162e+04,8.401e+04
116.5,1.653e+04,3.986e+04,9.958e+03,6.635e+04
118.0,1.066e+04,2.955e+04,8.463e+03,4.867e+04
119.5,8.725e+03,2.696e+04,8.793e+03,4.448e+04
121.1,9.000e+03,2.714e+04,9.737e+03,4.588e+04
122.6,9.124e+03,2.606e+04,1.048e+04,4.566e+04
124.1,8.156e+03,2.179e+04,1.067e+04,4.062e+04
125.6,6.994e+03,1.623e+04,1.133e+04,3.456e+04
127.2,9.093e+03,1.313e+04,1.510e+04,3.732e+04
128.7,1.686e+04,1.039e+04,2.084e+04,4.809e+04
130.2,2.117e+04,7.684e+03,2.251e+04,5.136e+04
131.8,2.166e+04,8.441e+03,2.392e+04,5.402e+04
133.3,1.037e+04,4.755e+03,9.961e+03,2.509e+04
134.8,2.732e+03,1.889e+03,1.121e+03,5.742e+03
136.4,3.105e+03,1.398e+03,9.397e+02,5.443e+03
137.9,3.424e+03,1.120e+03,1.031e+03,5.576e+03
139.4,3.800e+03,8.875e+02,1.191e+03,5.879e+03
141.0,3.886e+03,6.792e+02,1.450e+03,6.015e+03
142.5,3.583e+03,4.775e+02,1.717e+03,5.777e+03
144.0,3.267e+03,4.306e+02,1.807e+03,5.505e+03
145.6,2.807e+03,4.148e+02,1.537e+03,4.759e+03
147.1,2.194e+03,4.515e+02,1.176e+03,3.822e+03
148.6,1.546e+03,5.637e+02,1.031e+03,3.140e+03
150.2,9.688e+02,7.225e+02,1.440e+03,3.131e+03
151.7,6.651e+02,9.940e+02,2.110e+03,3.769e+03
153.2,7.743e+02,1.369e+03,2.582e+03,4.725e+03
154.8,1.123e+03,1.611e+03,2.900e+03,5.634e+03
156.3,1.245e+03,1.431e+03,2.605e+03,5.282e+03
157.8,1.028e+03,1.174e+03,1.801e+03,4.003e+03
159.4,9.411e+02,1.208e+03,1.300e+03,3.449e+03
160.9,1.184e+03,1.777e+03,1.159e+03,4.120e+03
162.4,1.730e+03,2.965e+03,1.332e+03,6.027e+03
164.0,2.319e+03,4.425e+03,1.686e+03,8.430e+03
165.5,2.886e+03,5.830e+03,2.104e+03,1.082e+04
167.0,3.048e+03,7.002e+03,2.305e+03,1.235e+04
168.6,2.847e+03,7.849e+03,2.408e+03,1.310e+04
170.1,2.849e+03,8.251e+03,2.589e+03,1.369e+04
171.6,2.708e+03,9.049e+03,2.811e+03,1.457e+04
173.2,2.463e+03,9.808e+03,3.132e+03,1.540e+04
174.7,2.146e+03,9.386e+03,3.284e+03,1.482e+04
176.2,1.858e+03,8.644e+03,3.303e+03,1.380e+04
177.7,1.627e+03,7.920e+03,3.333e+03,1.288e+04
179.3,1.396e+03,7.479e+03,3.425e+03,1.230e+04
180.8,1.136e+03,6.941e+03,3.409e+03,1.149e+04
182.3,9.237e+02,6.244e+03,3.333e+03,1.050e+04
183.9,7.166e+02,5.297e+03,3.176e+03,9.190e+03
185.4,6.225e+02,4.536e+03,2.884e+03,8.043e+03
186.9,5.768e+02,4.261e+03,2.794e+03,7.632e+03
188.5,5.659e+02,4.138e+03,2.675e+03,7.379e+03
190.0,5.712e+02,4.238e+03,2.648e+03,7.457e+03
191.5,6.470e+02,4.316e+03,2.589e+03,7.552e+03
193.1,7.434e+02,4.494e+03,2.562e+03,7.800e+03
194.6,8.168e+02,4.723e+03,2.439e+03,7.978e+03
196.1,7.400e+02,4.914e+03,2.155e+03,7.809e+03
197.7,5.877e+02,5.283e+03,2.036e+03,7.907e+03
199.2,5.303e+02,5.705e+03,1.939e+03,8.174e+03
