freq,psd_x,psd_y,psd_z,psd_xyz
0.0,1.119e+01,8.421e+02,2.316e+02,1.085e+03
1.5,2.517e+01,4.755e+02,1.431e+02,6.438e+02
3.1,2.619e+01,2.624e+01,1.807e+01,7.050e+01
4.6,2.983e+01,3.777e+02,1.930e+01,4.268e+02
6.1,4.343e+01,1.180e+03,1.922e+01,1.243e+03
7.7,3.365e+01,1.541e+03,1.839e+01,1.594e+03
9.2,2.653e+01,2.349e+03,2.033e+01,2.396e+03
10.7,2.749e+01,3.506e+03,2.027e+01,3.553e+03
12.3,2.815e+01,5.389e+03,2.266e+01,5.440e+03
13.8,3.035e+01,7.510e+03,2.632e+01,7.567e+03
15.3,3.336e+01,9.387e+03,3.144e+01,9.452e+03
16.9,3.791e+01,1.248e+04,4.037e+01,1.256e+04
18.4,5.085e+01,1.766e+04,6.894e+01,1.778e+04
19.9,6.116e+01,2.259e+04,8.050e+01,2.273e+04
21.5,6.908e+01,2.830e+04,1.056e+02,2.847e+04
23.0,9.369e+01,3.597e+04,1.636e+02,3.623e+04
24.5,1.263e+02,4.642e+04,2.546e+02,4.680e+04
26.1,1.615e+02,6.178e+04,4.552e+02,6.240e+04
27.6,1.807e+02,8.547e+04,8.448e+02,8.650e+04
29.1,2.130e+02,1.219e+05,1.427e+03,1.236e+05
30.7,3.512e+02,1.813e+05,2.612e+03,1.842e+05
32.2,5.405e+02,2.867e+05,5.918e+03,2.931e+05
33.7,8.114e+02,5.140e+05,2.073e+04,5.355e+05
35.3,6.908e+02,1.014e+06,7.026e+04,1.085e+06
36.8,7.529e+02,1.871e+06,1.616e+05,2.033e+06
38.3,2.138e+03,2.481e+06,2.646e+05,2.747e+06
39.9,2.430e+03,2.174e+06,3.038e+05,2.480e+06
41.4,1.884e+03,1.621e+06,2.953e+05,1.919e+06
42.9,2.132e+03,1.212e+06,2.836e+05,1.498e+06
44.5,4.848e+03,9.813e+05,2.971e+05,1.283e+06
46.0,1.019e+04,7.826e+05,3.114e+05,1.104e+06
47.5,1.089e+04,5.280e+05,3.008e+05,8.397e+05
49.1,1.312e+04,3.484e+05,3.170e+05,6.785e+05
50.6,2.098e+04,2.907e+05,4.234e+05,7.350e+05
52.1,2.294e+04,2.663e+05,6.235e+05,9.128e+05
53.7,2.088e+04,1.997e+05,7.436e+05,9.642e+05
55.2,1.451e+04,1.104e+05,5.800e+05,7.048e+05
56.7,9.048e+03,7.347e+04,3.831e+05,4.656e+05
58.3,5.616e+03,6.172e+04,2.961e+05,3.634e+05
59.8,3.226e+03,5.619e+04,2.604e+05,3.199e+05
61.3,1.415e+03,5.217e+04,2.344e+05,2.880e+05
62.9,8.205e+02,4.468e+04,2.293e+05,2.748e+05
64.4,9.450e+02,3.843e+04,2.407e+05,2.801e+05
65.9,1.179e+03,3.635e+04,2.359e+05,2.734e+05
67.4,1.024e+03,3.673e+04,2.145e+05,2.522e+05
69.0,9.735e+02,4.356e+04,1.989e+05,2.434e+05
70.5,1.217e+03,5.406e+04,1.893e+05,2.446e+05
72.0,1.386e+03,6.100e+04,1.677e+05,2.300e+05
73.6,1.598e+03,6.495e+04,1.419e+05,2.084e+05
75.1,1.864e+03,6.678e+04,1.202e+05,1.889e+05
76.6,1.907e+03,6.864e+04,1.041e+05,1.746e+05
78.2,1.539e+03,7.187e+04,9.165e+04,1.651e+05
79.7,9.951e+02,7.397e+04,7.987e+04,1.548e+05
81.2,6.049e+02,7.258e+04,6.736e+04,1.405e+05
82.8,6.097e+02,6.609e+04,5.348e+04,1.202e+05
84.3,1.164e+03,5.602e+04,4.004e+04,9.722e+04
85.8,1.897e+03,4.275e+04,2.836e+04,7.301e+04
87.4,3.360e+03,3.337e+04,2.053e+04,5.726e+04
88.9,5.497e+03,2.625e+04,1.358e+04,4.532e+04
90.4,6.656e+03,2.006e+04,8.044e+03,3.476e+04
92.0,6.487e+03,1.602e+04,4.817e+03,2.732e+04
93.5,5.216e+03,1.438e+04,3.072e+03,2.267e+04
95.0,4.536e+03,1.429e+04,2.482e+03,2.131e+04
96.6,3.831e+03,1.406e+04,2.998e+03,2.089e+04
98.1,4.310e+03,1.512e+04,5.325e+03,2.475e+04
99.6,7.267e+03,1.861e+04,9.156e+03,3.503e+04
101.2,9.436e+03,2.034e+04,1.166e+04,4.144e+04
102.7,9.417e+03,2.015e+04,1.176e+04,4.133e+04
104.2,7.809e+03,1.922e+04,1.088e+04,3.791e+04
105.8,7.088e+03,1.914e+04,1.110e+04,3.733e+04
107.3,6.915e+03,2.005e+04,1.159e+04,3.856e+04
108.8,7.503e+03,1.975e+04,1.214e+04,3.940e+04
110.4,1.035e+04,1.861e+04,1.289e+04,4.185e+04
111.9,1.380e+04,1.887e+04,1.424e+04,4.690e+04
113.4,1.708e+04,2.035e+04,1.486e+04,5.229e+04
115.0,1.905e+04,2.045e+04,1.356e+04,5.305e+04
116.5,1.714e+04,2.119e+04,1.316e+04,5.149e+04
118.0,1.469e+04,2.295e+04,1.336e+04,5.100e+04
119.6,1.188e+04,2.446e+04,1.221e+04,4.855e+04
121.1,7.984e+03,2.557e+04,1.099e+04,4.455e+04
122.6,9.068e+03,2.513e+04,1.044e+04,4.464e+04
124.2,1.039e+04,2.169e+04,8.881e+03,4.096e+04
125.7,9.281e+03,2.264e+04,9.332e+03,4.125e+04
127.2,8.694e+03,2.345e+04,9.407e+03,4.155e+04
128.8,9.766e+03,2.465e+04,9.647e+03,4.406e+04
130.3,1.096e+04,2.422e+04,9.351e+03,4.453e+04
131.8,1.160e+04,2.212e+04,8.453e+03,4.217e+04
133.4,8.170e+03,1.118e+04,4.538e+03,2.389e+04
134.9,6.176e+03,5.079e+03,2.540e+03,1.380e+04
136.4,6.736e+03,5.444e+03,2.439e+03,1.462e+04
138.0,8.100e+03,6.370e+03,2.749e+03,1.722e+04
139.5,1.018e+04,8.840e+03,3.128e+03,2.215e+04
141.0,1.193e+04,1.107e+04,3.365e+03,2.637e+04
142.6,1.254e+04,1.085e+04,3.577e+03,2.696e+04
144.1,1.297e+04,1.002e+04,3.973e+03,2.696e+04
145.6,1.343e+04,1.012e+04,4.119e+03,2.767e+04
147.2,1.334e+04,9.568e+03,4.054e+03,2.697e+04
