freq,psd_x,psd_y,psd_z,psd_xyz
0.0,1.569e+01,9.046e+02,3.082e+02,1.228e+03
1.5,3.834e+01,5.252e+02,1.844e+02,7.479e+02
3.0,3.905e+01,2.818e+01,1.783e+01,8.507e+01
4.5,3.993e+01,3.559e+02,2.062e+01,4.165e+02
6.1,5.300e+01,1.270e+03,2.060e+01,1.344e+03
7.6,5.078e+01,1.570e+03,2.011e+01,1.641e+03
9.1,4.082e+01,2.326e+03,1.967e+01,2.386e+03
10.6,4.023e+01,3.519e+03,2.324e+01,3.582e+03
12.1,3.704e+01,5.216e+03,2.318e+01,5.276e+03
13.6,4.117e+01,7.201e+03,2.605e+01,7.269e+03
15.2,4.349e+01,8.963e+03,3.051e+01,9.037e+03
16.7,4.140e+01,1.120e+04,3.953e+01,1.128e+04
18.2,4.849e+01,1.463e+04,5.216e+01,1.473e+04
19.7,6.390e+01,1.940e+04,7.488e+01,1.954e+04
21.2,9.171e+01,2.434e+04,1.081e+02,2.454e+04
22.7,1.371e+02,3.051e+04,1.525e+02,3.080e+04
24.2,2.089e+02,3.946e+04,2.452e+02,3.992e+04
25.8,2.888e+02,5.237e+04,4.324e+02,5.310e+04
27.3,3.816e+02,7.084e+04,7.838e+02,7.201e+04
28.8,5.330e+02,9.819e+04,1.405e+03,1.001e+05
30.3,8.992e+02,1.416e+05,2.540e+03,1.450e+05
31.8,1.537e+03,2.143e+05,5.121e+03,2.209e+05
33.3,2.405e+03,3.386e+05,1.167e+04,3.527e+05
34.8,3.603e+03,6.757e+05,4.404e+04,7.234e+05
36.4,4.774e+03,1.706e+06,1.612e+05,1.872e+06
37.9,5.822e+03,3.502e+06,4.093e+05,3.918e+06
39.4,7.990e+03,3.500e+06,5.104e+05,4.018e+06
40.9,9.249e+03,2.254e+06,4.196e+05,2.683e+06
42.4,8.710e+03,1.390e+06,3.295e+05,1.728e+06
43.9,8.450e+03,8.745e+05,2.708e+05,1.154e+06
45.5,7.107e+03,4.696e+05,2.023e+05,6.790e+05
47.0,6.788e+03,2.607e+05,1.752e+05,4.427e+05
48.5,1.282e+04,2.287e+05,2.386e+05,4.801e+05
50.0,2.507e+04,2.513e+05,3.876e+05,6.640e+05
51.5,2.801e+04,2.768e+05,5.765e+05,8.812e+05
53.0,1.970e+04,2.867e+05,8.374e+05,1.144e+06
54.5,1.817e+04,2.197e+05,1.023e+06,1.261e+06
56.1,1.707e+04,8.959e+04,7.266e+05,8.333e+05
57.6,1.086e+04,3.409e+04,4.274e+05,4.724e+05
59.1,7.217e+03,2.931e+04,3.393e+05,3.758e+05
60.6,5.618e+03,3.270e+04,2.895e+05,3.278e+05
62.1,4.390e+03,3.179e+04,2.451e+05,2.813e+05
63.6,3.554e+03,3.044e+04,2.165e+05,2.505e+05
65.2,3.141e+03,3.198e+04,1.837e+05,2.188e+05
66.7,2.893e+03,3.253e+04,1.537e+05,1.892e+05
68.2,2.816e+03,3.510e+04,1.261e+05,1.640e+05
69.7,2.554e+03,4.033e+04,1.075e+05,1.503e+05
71.2,2.417e+03,4.204e+04,9.745e+04,1.419e+05
72.7,2.356e+03,3.808e+04,8.770e+04,1.281e+05
74.2,2.464e+03,3.387e+04,7.947e+04,1.158e+05
75.8,2.669e+03,3.058e+04,7.254e+04,1.058e+05
77.3,2.816e+03,2.928e+04,6.937e+04,1.015e+05
78.8,2.889e+03,3.053e+04,6.928e+04,1.027e+05
80.3,3.224e+03,3.382e+04,7.072e+04,1.078e+05
81.8,4.172e+03,3.739e+04,7.022e+04,1.118e+05
83.3,6.718e+03,4.078e+04,6.726e+04,1.148e+05
84.8,1.132e+04,4.331e+04,6.450e+04,1.191e+05
86.4,1.220e+04,4.220e+04,5.902e+04,1.134e+05
87.9,9.701e+03,4.242e+04,5.255e+04,1.047e+05
89.4,7.260e+03,4.473e+04,4.566e+04,9.765e+04
90.9,4.024e+03,4.404e+04,3.766e+04,8.573e+04
92.4,2.026e+03,3.811e+04,2.904e+04,6.917e+04
93.9,1.349e+03,3.185e+04,2.378e+04,5.698e+04
95.5,1.232e+03,2.817e+04,1.975e+04,4.916e+04
97.0,1.628e+03,2.488e+04,1.514e+04,4.164e+04
98.5,2.468e+03,2.126e+04,1.094e+04,3.466e+04
100.0,3.245e+03,1.652e+04,7.076e+03,2.684e+04
101.5,3.518e+03,1.227e+04,4.317e+03,2.011e+04
103.0,3.760e+03,9.669e+03,2.819e+03,1.625e+04
104.5,3.909e+03,8.257e+03,2.123e+03,1.429e+04
106.1,4.922e+03,7.943e+03,2.841e+03,1.571e+04
107.6,7.822e+03,8.484e+03,5.621e+03,2.193e+04
109.1,1.110e+04,9.146e+03,9.509e+03,2.975e+04
110.6,1.373e+04,9.424e+03,1.286e+04,3.601e+04
112.1,1.394e+04,1.018e+04,1.595e+04,4.007e+04
113.6,1.206e+04,1.229e+04,1.772e+04,4.208e+04
115.1,9.829e+03,1.319e+04,1.784e+04,4.085e+04
116.7,7.694e+03,1.330e+04,1.699e+04,3.799e+04
118.2,6.070e+03,1.365e+04,1.583e+04,3.555e+04
119.7,4.960e+03,1.389e+04,1.428e+04,3.313e+04
121.2,4.244e+03,1.303e+04,1.238e+04,2.965e+04
122.7,3.406e+03,1.177e+04,1.111e+04,2.629e+04
124.2,3.593e+03,1.222e+04,1.083e+04,2.664e+04
125.8,4.319e+03,1.259e+04,1.088e+04,2.778e+04
127.3,4.645e+03,1.312e+04,1.062e+04,2.839e+04
128.8,6.919e+03,1.698e+04,1.083e+04,3.472e+04
130.3,7.706e+03,1.637e+04,1.089e+04,3.497e+04
131.8,6.433e+03,1.049e+04,1.051e+04,2.743e+04
133.3,4.566e+03,5.554e+03,6.184e+03,1.630e+04
134.8,3.783e+03,3.701e+03,2.071e+03,9.555e+03
136.4,4.317e+03,3.870e+03,1.847e+03,1.003e+04
137.9,5.174e+03,4.335e+03,1.916e+03,1.142e+04
139.4,6.006e+03,5.063e+03,2.178e+03,1.325e+04
140.9,6.416e+03,5.564e+03,2.401e+03,1.438e+04
142.4,6.641e+03,5.633e+03,2.681e+03,1.495e+04
143.9,6.986e+03,5.243e+03,2.975e+03,1.520e+04
145.5,6.929e+03,4.630e+03,3.167e+03,1.473e+04
147.0,6.982e+03,4.316e+03,3.364e+03,1.466e+04
148.5,7.489e+03,4.169e+03,3.761e+03,1.542e+04
150.0,6.959e+03,3.888e+03,3.456e+03,1.430e+04
151.5,4.909e+03,2.911e+03,2.075e+03,9.895e+03
153.0,2.867e+03,2.157e+03,9.697e+02,5.993e+03
154.5,1.603e+03,1.735e+03,5.948e+02,3.932e+03
156.1,1.099e+03,1.813e+03,6.097e+02,3.522e+03
157.6,1.205e+03,2.381e+03,8.236e+02,4.410e+03
159.1,1.465e+03,2.970e+03,1.025e+03,5.461e+03
160.6,1.646e+03,3.421e+03,1.116e+03,6.183e+03
162.1,1.576e+03,3.927e+03,1.146e+03,6.648e+03
163.6,1.396e+03,4.638e+03,1.131e+03,7.165e+03
165.1,1.339e+03,4.757e+03,1.212e+03,7.307e+03
166.7,1.390e+03,3.782e+03,1.182e+03,6.355e+03
168.2,1.454e+03,2.814e+03,1.127e+03,5.395e+03
169.7,1.582e+03,2.242e+03,1.127e+03,4.951e+03
171.2,1.829e+03,2.761e+03,1.140e+03,5.731e+03
172.7,2.163e+03,4.218e+03,1.136e+03,7.517e+03
174.2,2.392e+03,5.350e+03,1.086e+03,8.828e+03
175.8,2.555e+03,5.837e+03,1.049e+03,9.442e+03
177.3,2.690e+03,5.986e+03,1.084e+03,9.761e+03
178.8,2.737e+03,6.054e+03,1.157e+03,9.949e+03
180.3,2.884e+03,5.972e+03,1.228e+03,1.008e+04
181.8,2.942e+03,5.829e+03,1.278e+03,1.005e+04
183.3,2.762e+03,6.082e+03,1.432e+03,1.028e+04
184.8,2.481e+03,6.003e+03,1.436e+03,9.920e+03
186.4,2.203e+03,5.812e+03,1.504e+03,9.519e+03
187.9,1.920e+03,5.845e+03,1.745e+03,9.510e+03
189.4,1.863e+03,5.810e+03,2.087e+03,9.760e+03
190.9,1.661e+03,5.010e+03,2.118e+03,8.790e+03
192.4,1.563e+03,4.104e+03,2.039e+03,7.706e+03
193.9,1.527e+03,3.268e+03,1.811e+03,6.606e+03
195.5,1.503e+03,2.852e+03,1.690e+03,6.046e+03
197.0,1.634e+03,2.987e+03,1.845e+03,6.467e+03
198.5,1.755e+03,3.031e+03,2.133e+03,6.919e+03
200.0,2.042e+03,2.856e+03,2.363e+03,7.260e+03
