freq,psd_x,psd_y,psd_z,psd_xyz
0.0,1.833e+01,9.670e+02,2.946e+02,1.280e+03
1.5,3.552e+01,5.518e+02,1.964e+02,7.837e+02
3.0,3.152e+01,2.833e+01,3.898e+01,9.884e+01
4.6,3.330e+01,3.757e+02,4.459e+01,4.536e+02
6.1,5.417e+01,1.229e+03,4.737e+01,1.331e+03
7.6,4.857e+01,1.602e+03,4.619e+01,1.696e+03
9.1,3.669e+01,2.429e+03,5.528e+01,2.521e+03
10.7,2.953e+01,3.572e+03,5.969e+01,3.662e+03
12.2,3.087e+01,5.265e+03,6.358e+01,5.359e+03
13.7,3.426e+01,7.130e+03,5.227e+01,7.216e+03
15.2,3.632e+01,9.083e+03,4.377e+01,9.163e+03
16.8,3.709e+01,1.170e+04,5.087e+01,1.179e+04
18.3,4.179e+01,1.544e+04,7.422e+01,1.556e+04
19.8,5.514e+01,2.053e+04,1.001e+02,2.068e+04
21.3,8.436e+01,2.630e+04,1.355e+02,2.652e+04
22.8,1.077e+02,3.347e+04,1.802e+02,3.375e+04
24.4,1.427e+02,4.329e+04,2.363e+02,4.367e+04
25.9,1.846e+02,5.824e+04,4.168e+02,5.885e+04
27.4,1.947e+02,8.023e+04,7.949e+02,8.122e+04
28.9,2.653e+02,1.134e+05,1.417e+03,1.150e+05
30.5,4.711e+02,1.674e+05,2.734e+03,1.706e+05
32.0,8.636e+02,2.662e+05,6.391e+03,2.734e+05
33.5,1.515e+03,4.660e+05,1.922e+04,4.867e+05
35.0,2.062e+03,9.936e+05,7.141e+04,1.067e+06
36.6,2.127e+03,2.600e+06,2.641e+05,2.866e+06
38.1,1.826e+03,3.950e+06,5.108e+05,4.463e+06
39.6,2.981e+03,3.087e+06,4.982e+05,3.588e+06
41.1,5.415e+03,1.974e+06,3.932e+05,2.372e+06
42.6,9.697e+03,1.305e+06,3.166e+05,1.631e+06
44.2,1.596e+04,8.837e+05,2.690e+05,1.169e+06
45.7,2.063e+04,5.985e+05,2.457e+05,8.649e+05
47.2,2.575e+04,3.847e+05,2.282e+05,6.387e+05
48.7,3.792e+04,2.630e+05,2.437e+05,5.446e+05
50.3,5.106e+04,2.494e+05,3.851e+05,6.855e+05
51.8,4.906e+04,2.793e+05,6.548e+05,9.831e+05
53.3,3.727e+04,2.382e+05,8.190e+05,1.095e+06
54.8,2.309e+04,1.492e+05,7.678e+05,9.401e+05
56.4,1.605e+04,6.975e+04,5.408e+05,6.266e+05
57.9,1.153e+04,4.021e+04,3.882e+05,4.400e+05
59.4,8.082e+03,3.769e+04,3.336e+05,3.793e+05
60.9,6.653e+03,4.152e+04,2.836e+05,3.318e+05
62.4,5.273e+03,3.730e+04,2.404e+05,2.830e+05
64.0,4.344e+03,3.106e+04,2.151e+05,2.505e+05
65.5,3.672e+03,3.137e+04,1.828e+05,2.178e+05
67.0,2.806e+03,3.191e+04,1.523e+05,1.871e+05
68.5,2.278e+03,3.581e+04,1.281e+05,1.662e+05
70.1,1.961e+03,3.976e+04,1.161e+05,1.578e+05
71.6,1.774e+03,3.921e+04,1.033e+05,1.443e+05
73.1,1.649e+03,3.696e+04,9.004e+04,1.286e+05
74.6,1.735e+03,3.551e+04,8.199e+04,1.192e+05
76.2,1.920e+03,3.358e+04,7.652e+04,1.120e+05
77.7,1.755e+03,3.183e+04,7.181e+04,1.054e+05
