freq,psd_x,psd_y,psd_z,psd_xyz
0.0,8.615e+02,5.932e+01,3.198e+01,9.528e+02
1.5,5.102e+02,6.249e+01,6.873e+01,6.414e+02
3.1,4.184e+01,3.529e+01,5.327e+01,1.304e+02
4.6,3.564e+02,3.614e+01,3.844e+01,4.309e+02
6.1,1.118e+03,4.344e+01,4.334e+01,1.205e+03
7.7,1.775e+03,3.962e+01,5.081e+01,1.865e+03
9.2,2.667e+03,4.021e+01,4.699e+01,2.754e+03
10.7,3.576e+03,4.165e+01,5.080e+01,3.669e+03
12.3,4.803e+03,3.882e+01,5.631e+01,4.898e+03
13.8,6.376e+03,3.595e+01,5.945e+01,6.471e+03
15.3,8.060e+03,3.679e+01,5.996e+01,8.157e+03
16.9,1.023e+04,4.033e+01,6.159e+01,1.033e+04
18.4,1.308e+04,4.995e+01,7.594e+01,1.321e+04
19.9,1.671e+04,5.916e+01,7.906e+01,1.684e+04
21.5,2.121e+04,7.220e+01,9.127e+01,2.138e+04
23.0,2.628e+04,9.406e+01,1.030e+02,2.647e+04
24.5,3.100e+04,9.226e+01,1.119e+02,3.121e+04
26.1,3.715e+04,9.322e+01,1.593e+02,3.740e+04
27.6,4.640e+04,1.096e+02,2.474e+02,4.676e+04
29.1,5.735e+04,1.820e+02,3.188e+02,5.785e+04
30.7,7.009e+04,3.271e+02,3.498e+02,7.077e+04
32.2,8.680e+04,4.790e+02,4.114e+02,8.769e+04
33.7,1.085e+05,6.543e+02,4.904e+02,1.096e+05
35.2,1.356e+05,8.144e+02,5.756e+02,1.369e+05
36.8,1.704e+05,9.958e+02,7.574e+02,1.722e+05
38.3,2.171e+05,1.035e+03,1.389e+03,2.195e+05
39.8,2.793e+05,8.336e+02,2.768e+03,2.829e+05
41.4,3.857e+05,6.321e+02,5.241e+03,3.915e+05
42.9,5.308e+05,2.847e+03,8.738e+03,5.424e+05
44.4,7.008e+05,1.406e+04,1.177e+04,7.267e+05
46.0,9.889e+05,4.199e+04,8.848e+03,1.040e+06
47.5,1.401e+06,7.075e+04,3.180e+03,1.475e+06
49.0,1.839e+06,7.222e+04,2.175e+03,1.914e+06
50.6,2.554e+06,5.857e+04,7.417e+03,2.620e+06
52.1,3.440e+06,4.579e+04,1.680e+04,3.502e+06
53.6,3.439e+06,3.329e+04,2.117e+04,3.493e+06
55.2,2.788e+06,2.331e+04,2.074e+04,2.832e+06
56.7,2.089e+06,1.836e+04,1.843e+04,2.126e+06
58.2,1.444e+06,1.655e+04,1.547e+04,1.476e+06
59.8,1.038e+06,1.757e+04,1.173e+04,1.067e+06
61.3,7.905e+05,1.768e+04,9.333e+03,8.175e+05
62.8,6.306e+05,1.649e+04,8.820e+03,6.559e+05
64.4,5.244e+05,1.702e+04,8.555e+03,5.499e+05
