freq,psd_x,psd_y,psd_z,psd_xyz
0.0,6.564e+02,3.227e+01,2.628e+01,7.150e+02
1.5,4.027e+02,3.689e+01,3.711e+01,4.767e+02
3.0,4.545e+01,2.399e+01,2.760e+01,9.704e+01
4.5,3.149e+02,2.531e+01,2.520e+01,3.654e+02
6.0,1.204e+03,2.549e+01,2.853e+01,1.258e+03
7.6,1.710e+03,2.530e+01,2.727e+01,1.763e+03
9.1,2.395e+03,2.570e+01,2.762e+01,2.448e+03
10.6,3.373e+03,2.469e+01,2.848e+01,3.426e+03
12.1,4.479e+03,2.542e+01,2.977e+01,4.534e+03
13.6,5.910e+03,2.642e+01,3.012e+01,5.967e+03
15.1,7.773e+03,2.746e+01,2.947e+01,7.830e+03
16.6,1.011e+04,2.913e+01,3.016e+01,1.017e+04
18.1,1.266e+04,3.464e+01,3.439e+01,1.273e+04
19.6,1.574e+04,4.764e+01,4.275e+01,1.583e+04
21.1,1.943e+04,5.872e+01,5.014e+01,1.954e+04
22.7,2.364e+04,7.801e+01,6.379e+01,2.378e+04
24.2,2.788e+04,1.026e+02,7.981e+01,2.806e+04
25.7,3.314e+04,1.400e+02,1.031e+02,3.338e+04
27.2,4.075e+04,1.827e+02,1.418e+02,4.107e+04
28.7,5.054e+04,2.155e+02,2.074e+02,5.097e+04
30.2,6.039e+04,3.289e+02,2.422e+02,6.096e+04
31.7,7.297e+04,6.217e+02,2.651e+02,7.385e+04
33.2,9.013e+04,1.044e+03,2.811e+02,9.145e+04
34.7,1.122e+05,1.591e+03,3.316e+02,1.141e+05
36.2,1.384e+05,1.782e+03,5.013e+02,1.407e+05
37.8,1.770e+05,1.822e+03,9.051e+02,1.798e+05
39.3,2.223e+05,1.799e+03,1.636e+03,2.257e+05
40.8,2.950e+05,1.574e+03,2.730e+03,2.993e+05
42.3,4.007e+05,3.368e+03,2.932e+03,4.070e+05
43.8,4.938e+05,9.259e+03,2.091e+03,5.051e+05
45.3,6.317e+05,1.724e+04,3.318e+03,6.523e+05
46.8,1.017e+06,2.283e+04,7.467e+03,1.047e+06
48.3,1.939e+06,3.411e+04,1.429e+04,1.987e+06
49.8,3.218e+06,5.131e+04,2.645e+04,3.295e+06
51.3,3.914e+06,5.639e+04,4.240e+04,4.013e+06
52.9,3.229e+06,4.214e+04,4.677e+04,3.318e+06
54.4,2.179e+06,2.741e+04,4.148e+04,2.248e+06
55.9,1.394e+06,1.829e+04,3.401e+04,1.446e+06
57.4,8.445e+05,1.317e+04,2.686e+04,8.845e+05
58.9,5.495e+05,1.147e+04,2.211e+04,5.831e+05
60.4,4.296e+05,1.164e+04,1.886e+04,4.601e+05
61.9,3.424e+05,1.156e+04,1.701e+04,3.710e+05
63.4,2.717e+05,1.150e+04,1.699e+04,3.002e+05
64.9,2.065e+05,1.098e+04,1.688e+04,2.344e+05
66.4,1.592e+05,1.061e+04,1.650e+04,1.864e+05
68.0,1.334e+05,1.082e+04,1.432e+04,1.585e+05
69.5,1.212e+05,1.161e+04,1.221e+04,1.451e+05
71.0,1.150e+05,1.259e+04,1.100e+04,1.386e+05
72.5,1.077e+05,1.363e+04,1.028e+04,1.316e+05
74.0,9.675e+04,1.355e+04,8.879e+03,1.192e+05
75.5,8.358e+04,1.266e+04,6.207e+03,1.025e+05
77.0,7.079e+04,1.172e+04,3.902e+03,8.642e+04
78.5,5.544e+04,1.079e+04,2.890e+03,6.912e+04
80.0,4.189e+04,1.008e+04,2.506e+03,5.447e+04
81.5,2.895e+04,7.039e+03,1.722e+03,3.771e+04
83.1,3.162e+04,6.436e+03,1.243e+03,3.930e+04
84.6,4.641e+04,1.062e+04,1.591e+03,5.863e+04
86.1,6.171e+04,1.777e+04,1.874e+03,8.135e+04
87.6,7.689e+04,2.882e+04,1.821e+03,1.075e+05
89.1,8.759e+04,3.960e+04,1.454e+03,1.286e+05
90.6,9.238e+04,4.743e+04,2.039e+03,1.418e+05
