freq,psd_x,psd_y,psd_z,psd_xyz
0.0,1.270e+01,9.431e+02,2.455e+02,1.201e+03
1.5,2.854e+01,5.434e+02,1.494e+02,7.213e+02
3.1,2.699e+01,2.599e+01,1.780e+01,7.078e+01
4.6,2.942e+01,3.718e+02,1.739e+01,4.187e+02
6.1,4.053e+01,1.186e+03,1.793e+01,1.244e+03
7.7,3.240e+01,1.522e+03,1.790e+01,1.572e+03
9.2,2.905e+01,2.411e+03,1.862e+01,2.459e+03
10.7,3.053e+01,3.621e+03,2.107e+01,3.672e+03
12.3,3.127e+01,5.386e+03,2.352e+01,5.441e+03
13.8,3.207e+01,7.373e+03,2.516e+01,7.430e+03
15.3,3.364e+01,9.254e+03,2.839e+01,9.316e+03
16.9,3.614e+01,1.189e+04,3.313e+01,1.196e+04
18.4,4.205e+01,1.647e+04,5.598e+01,1.657e+04
19.9,5.271e+01,2.159e+04,7.252e+01,2.171e+04
21.5,7.175e+01,2.717e+04,9.275e+01,2.733e+04
23.0,9.623e+01,3.441e+04,1.368e+02,3.464e+04
24.5,1.284e+02,4.414e+04,2.117e+02,4.448e+04
26.1,1.858e+02,5.774e+04,3.686e+02,5.829e+04
27.6,2.511e+02,7.908e+04,7.330e+02,8.006e+04
29.1,3.242e+02,1.129e+05,1.363e+03,1.145e+05
30.7,4.698e+02,1.671e+05,2.451e+03,1.701e+05
32.2,7.167e+02,2.628e+05,5.398e+03,2.689e+05
33.7,8.736e+02,4.739e+05,1.874e+04,4.936e+05
35.2,6.801e+02,9.459e+05,6.423e+04,1.011e+06
36.8,6.988e+02,1.853e+06,1.561e+05,2.010e+06
38.3,2.179e+03,2.657e+06,2.695e+05,2.929e+06
39.8,3.090e+03,2.442e+06,3.150e+05,2.760e+06
41.4,3.028e+03,1.879e+06,3.081e+05,2.190e+06
42.9,3.035e+03,1.375e+06,2.892e+05,1.667e+06
44.4,4.690e+03,1.052e+06,2.983e+05,1.355e+06
46.0,8.341e+03,8.379e+05,3.201e+05,1.166e+06
47.5,8.347e+03,5.653e+05,3.070e+05,8.807e+05
49.0,4.227e+03,3.586e+05,3.065e+05,6.693e+05
50.6,3.173e+03,2.737e+05,3.757e+05,6.526e+05
52.1,4.686e+03,2.561e+05,5.563e+05,8.171e+05
53.6,9.251e+03,2.209e+05,7.358e+05,9.660e+05
55.2,1.143e+04,1.359e+05,6.312e+05,7.785e+05
56.7,8.670e+03,8.652e+04,4.176e+05,5.128e+05
58.2,6.015e+03,7.206e+04,3.113e+05,3.894e+05
59.8,5.945e+03,6.688e+04,2.705e+05,3.434e+05
61.3,6.514e+03,6.236e+04,2.448e+05,3.136e+05
62.8,6.183e+03,5.027e+04,2.392e+05,2.957e+05
64.4,5.821e+03,4.099e+04,2.470e+05,2.938e+05
65.9,5.707e+03,3.658e+04,2.358e+05,2.781e+05
67.4,5.827e+03,3.635e+04,2.143e+05,2.564e+05
69.0,5.277e+03,4.199e+04,2.008e+05,2.481e+05
70.5,4.603e+03,4.960e+04,1.921e+05,2.463e+05
72.0,3.924e+03,5.477e+04,1.700e+05,2.286e+05
73.6,3.754e+03,5.844e+04,1.415e+05,2.037e+05
75.1,4.466e+03,6.097e+04,1.161e+05,1.815e+05
76.6,5.043e+03,6.614e+04,9.934e+04,1.705e+05
78.2,4.303e+03,7.309e+04,8.658e+04,1.640e+05
79.7,2.806e+03,8.021e+04,7.562e+04,1.586e+05
81.2,1.742e+03,8.288e+04,6.403e+04,1.486e+05
82.8,1.285e+03,7.500e+04,4.974e+04,1.260e+05
84.3,1.501e+03,6.244e+04,3.650e+04,1.004e+05
85.8,1.914e+03,5.032e+04,2.781e+04,8.004e+04
87.4,3.607e+03,4.165e+04,2.283e+04,6.808e+04
88.9,6.021e+03,3.079e+04,1.551e+04,5.232e+04
90.4,7.366e+03,2.103e+04,9.142e+03,3.754e+04
92.0,8.025e+03,1.532e+04,5.734e+03,2.908e+04
93.5,7.040e+03,1.154e+04,3.747e+03,2.233e+04
95.0,7.227e+03,9.179e+03,2.658e+03,1.906e+04
96.5,7.458e+03,9.003e+03,2.631e+03,1.909e+04
98.1,1.027e+04,1.238e+04,4.810e+03,2.746e+04
99.6,1.583e+04,1.948e+04,8.635e+03,4.394e+04
101.1,1.635e+04,1.987e+04,9.341e+03,4.555e+04
102.7,1.402e+04,1.854e+04,8.739e+03,4.129e+04
104.2,1.177e+04,1.820e+04,7.736e+03,3.771e+04
105.7,1.158e+04,1.869e+04,7.968e+03,3.823e+04
107.3,1.097e+04,1.996e+04,8.269e+03,3.920e+04
108.8,1.140e+04,2.083e+04,9.017e+03,4.124e+04
110.3,1.489e+04,2.102e+04,1.043e+04,4.635e+04
111.9,1.862e+04,2.231e+04,1.327e+04,5.419e+04
113.4,2.204e+04,2.322e+04,1.570e+04,6.096e+04
114.9,2.278e+04,2.540e+04,1.666e+04,6.484e+04
116.5,1.898e+04,2.744e+04,1.731e+04,6.372e+04
118.0,1.541e+04,2.882e+04,1.770e+04,6.193e+04
119.5,1.182e+04,3.023e+04,1.615e+04,5.820e+04
121.1,1.112e+04,3.672e+04,1.540e+04,6.324e+04
122.6,1.888e+04,3.981e+04,1.522e+04,7.391e+04
124.1,1.808e+04,3.967e+04,1.449e+04,7.225e+04
125.7,1.659e+04,4.093e+04,1.422e+04,7.174e+04
127.2,1.696e+04,3.839e+04,1.305e+04,6.840e+04
128.7,1.827e+04,3.683e+04,1.252e+04,6.762e+04
130.3,1.950e+04,3.379e+04,1.161e+04,6.489e+04
131.8,1.945e+04,2.998e+04,9.466e+03,5.889e+04
133.3,1.027e+04,1.422e+04,4.562e+03,2.906e+04
134.9,4.382e+03,4.183e+03,2.111e+03,1.068e+04
136.4,5.085e+03,4.456e+03,2.166e+03,1.171e+04
137.9,6.239e+03,5.191e+03,2.304e+03,1.373e+04
139.5,7.774e+03,5.919e+03,2.766e+03,1.646e+04
141.0,9.180e+03,6.840e+03,3.169e+03,1.919e+04
142.5,9.847e+03,7.549e+03,3.240e+03,2.064e+04
144.1,9.749e+03,7.981e+03,3.022e+03,2.075e+04
145.6,8.824e+03,8.241e+03,2.525e+03,1.959e+04
147.1,8.917e+03,8.829e+03,2.387e+03,2.013e+04
148.7,7.823e+03,8.029e+03,2.090e+03,1.794e+04
150.2,6.863e+03,6.970e+03,1.770e+03,1.560e+04
151.7,5.997e+03,5.249e+03,1.298e+03,1.254e+04
