freq,psd_x,psd_y,psd_z,psd_xyz
0.0,8.550e+02,7.401e+01,7.953e+01,1.008e+03
1.5,5.019e+02,6.186e+01,8.243e+01,6.462e+02
3.0,4.855e+01,2.658e+01,5.527e+01,1.304e+02
4.6,3.442e+02,2.940e+01,5.509e+01,4.287e+02
6.1,1.139e+03,3.663e+01,7.186e+01,1.248e+03
7.6,1.766e+03,3.566e+01,6.476e+01,1.866e+03
9.1,2.583e+03,3.079e+01,6.380e+01,2.678e+03
10.7,3.712e+03,3.199e+01,6.033e+01,3.804e+03
12.2,5.082e+03,3.896e+01,6.103e+01,5.182e+03
13.7,6.718e+03,3.773e+01,6.290e+01,6.819e+03
15.2,8.782e+03,4.249e+01,7.175e+01,8.897e+03
16.8,1.110e+04,5.831e+01,7.394e+01,1.124e+04
18.3,1.391e+04,7.991e+01,6.669e+01,1.406e+04
19.8,1.760e+04,1.154e+02,7.414e+01,1.779e+04
21.3,2.178e+04,1.745e+02,9.171e+01,2.205e+04
22.9,2.686e+04,2.452e+02,1.167e+02,2.722e+04
24.4,3.307e+04,3.618e+02,1.324e+02,3.357e+04
25.9,4.115e+04,5.246e+02,1.613e+02,4.183e+04
27.4,5.182e+04,7.354e+02,2.069e+02,5.276e+04
29.0,6.372e+04,1.169e+03,2.395e+02,6.513e+04
30.5,7.846e+04,2.047e+03,2.311e+02,8.074e+04
32.0,9.883e+04,3.421e+03,2.200e+02,1.025e+05
33.5,1.259e+05,5.680e+03,1.831e+02,1.317e+05
35.1,1.595e+05,8.573e+03,1.159e+02,1.682e+05
36.6,2.035e+05,1.142e+04,1.142e+02,2.151e+05
38.1,2.743e+05,1.993e+04,2.201e+02,2.945e+05
39.6,3.738e+05,4.506e+04,1.440e+03,4.203e+05
41.2,5.176e+05,8.424e+04,7.544e+03,6.094e+05
42.7,6.839e+05,9.623e+04,2.180e+04,8.019e+05
44.2,8.942e+05,7.605e+04,3.713e+04,1.007e+06
45.7,1.267e+06,5.203e+04,4.583e+04,1.365e+06
47.3,2.094e+06,3.845e+04,6.351e+04,2.196e+06
48.8,3.132e+06,3.530e+04,9.128e+04,3.259e+06
50.3,3.297e+06,3.149e+04,1.023e+05,3.431e+06
51.8,2.670e+06,2.559e+04,9.611e+04,2.792e+06
53.4,1.941e+06,1.929e+04,8.518e+04,2.046e+06
54.9,1.346e+06,1.323e+04,7.013e+04,1.430e+06
56.4,8.915e+05,8.124e+03,5.389e+04,9.535e+05
57.9,5.873e+05,6.034e+03,4.048e+04,6.338e+05
59.5,4.264e+05,6.805e+03,3.206e+04,4.652e+05
61.0,3.284e+05,7.638e+03,2.592e+04,3.619e+05
62.5,2.576e+05,8.480e+03,2.197e+04,2.880e+05
64.0,2.260e+05,9.873e+03,2.192e+04,2.578e+05
65.5,2.121e+05,1.116e+04,2.234e+04,2.456e+05
67.1,1.941e+05,1.293e+04,2.243e+04,2.295e+05
68.6,1.764e+05,1.527e+04,2.241e+04,2.141e+05
70.1,1.666e+05,1.584e+04,1.851e+04,2.010e+05
71.6,1.599e+05,1.480e+04,1.412e+04,1.888e+05
73.2,1.465e+05,1.429e+04,1.338e+04,1.742e+05
74.7,1.296e+05,1.498e+04,1.479e+04,1.594e+05
76.2,1.101e+05,1.635e+04,1.661e+04,1.431e+05
77.7,9.588e+04,1.781e+04,1.782e+04,1.315e+05
79.3,7.941e+04,1.792e+04,1.729e+04,1.146e+05
80.8,7.621e+04,1.888e+04,1.838e+04,1.135e+05
82.3,7.811e+04,2.058e+04,2.018e+04,1.189e+05
83.8,1.054e+05,2.499e+04,2.285e+04,1.532e+05
85.4,1.581e+05,3.679e+04,2.872e+04,2.236e+05
86.9,1.926e+05,4.769e+04,3.226e+04,2.726e+05
88.4,2.256e+05,5.910e+04,3.397e+04,3.187e+05
89.9,2.428e+05,7.132e+04,3.492e+04,3.490e+05
91.5,2.629e+05,8.745e+04,3.692e+04,3.873e+05
93.0,2.681e+05,9.825e+04,3.740e+04,4.038e+05
94.5,2.807e+05,1.145e+05,4.000e+04,4.351e+05
96.0,2.928e+05,1.356e+05,4.367e+04,4.721e+05
97.6,3.151e+05,1.650e+05,5.073e+04,5.309e+05
99.1,3.290e+05,1.974e+05,6.092e+04,5.873e+05
100.6,3.409e+05,2.461e+05,7.822e+04,6.653e+05
102.1,3.477e+05,2.857e+05,9.692e+04,7.303e+05
103.7,3.280e+05,2.911e+05,1.050e+05,7.240e+05
105.2,2.677e+05,2.823e+05,9.471e+04,6.447e+05
106.7,2.397e+05,3.002e+05,7.976e+04,6.196e+05
108.2,2.456e+05,3.391e+05,7.309e+04,6.578e+05
109.8,2.380e+05,3.295e+05,7.593e+04,6.434e+05
111.3,2.309e+05,2.617e+05,8.820e+04,5.808e+05
112.8,2.589e+05,1.956e+05,1.118e+05,5.663e+05
114.3,3.052e+05,1.518e+05,1.408e+05,5.978e+05
115.9,3.501e+05,1.251e+05,1.701e+05,6.453e+05
117.4,4.263e+05,1.311e+05,2.114e+05,7.688e+05
118.9,5.109e+05,1.561e+05,2.586e+05,9.256e+05
120.4,5.940e+05,1.848e+05,3.149e+05,1.094e+06
122.0,6.633e+05,2.119e+05,3.766e+05,1.252e+06
123.5,7.348e+05,2.377e+05,4.437e+05,1.416e+06
125.0,8.762e+05,2.836e+05,5.431e+05,1.703e+06
126.5,9.980e+05,3.079e+05,6.601e+05,1.966e+06
128.0,1.091e+06,3.415e+05,7.568e+05,2.189e+06
129.6,1.077e+06,3.747e+05,8.023e+05,2.254e+06
131.1,9.137e+05,3.594e+05,7.522e+05,2.025e+06
132.6,4.255e+05,1.924e+05,3.834e+05,1.001e+06
134.1,1.181e+05,5.174e+04,8.972e+04,2.596e+05
135.7,9.498e+04,3.562e+04,5.962e+04,1.902e+05
137.2,1.019e+05,3.905e+04,6.470e+04,2.057e+05
138.7,1.131e+05,4.387e+04,7.210e+04,2.291e+05
140.2,1.249e+05,4.732e+04,7.847e+04,2.507e+05
141.8,1.298e+05,4.682e+04,7.965e+04,2.563e+05
143.3,1.396e+05,4.671e+04,8.267e+04,2.689e+05
144.8,1.433e+05,4.351e+04,8.222e+04,2.691e+05
146.3,1.360e+05,3.733e+04,7.727e+04,2.506e+05
147.9,1.180e+05,2.859e+04,6.688e+04,2.134e+05
149.4,9.668e+04,1.980e+04,5.440e+04,1.709e+05
150.9,8.469e+04,1.432e+04,4.526e+04,1.443e+05
152.4,7.898e+04,1.195e+04,4.057e+04,1.315e+05
154.0,7.197e+04,1.030e+04,3.747e+04,1.197e+05
155.5,6.589e+04,9.835e+03,3.603e+04,1.117e+05
157.0,6.001e+04,9.939e+03,3.378e+04,1.037e+05
158.5,5.458e+04,1.008e+04,3.152e+04,9.618e+04
160.1,4.919e+04,1.001e+04,2.908e+04,8.829e+04
161.6,4.444e+04,1.025e+04,2.685e+04,8.154e+04
163.1,3.916e+04,1.027e+04,2.411e+04,7.354e+04
164.6,3.502e+04,1.029e+04,2.222e+04,6.753e+04
166.2,3.225e+04,1.036e+04,2.118e+04,6.380e+04
167.7,2.933e+04,1.017e+04,2.016e+04,5.966e+04
169.2,2.677e+04,1.012e+04,1.902e+04,5.592e+04
170.7,2.569e+04,1.121e+04,1.919e+04,5.608e+04
172.3,2.427e+04,1.228e+04,1.967e+04,5.621e+04
173.8,2.233e+04,1.222e+04,1.907e+04,5.362e+04
175.3,2.035e+04,1.150e+04,1.772e+04,4.957e+04
176.8,1.852e+04,1.078e+04,1.640e+04,4.570e+04
178.4,1.665e+04,9.780e+03,1.488e+04,4.131e+04
179.9,1.485e+04,8.844e+03,1.338e+04,3.708e+04
181.4,1.334e+04,8.036e+03,1.212e+04,3.350e+04
182.9,1.213e+04,7.521e+03,1.123e+04,3.087e+04
184.5,1.098e+04,7.085e+03,1.037e+04,2.843e+04
186.0,1.003e+04,6.636e+03,9.718e+03,2.638e+04
187.5,9.492e+03,6.319e+03,9.181e+03,2.499e+04
189.0,8.857e+03,6.051e+03,8.779e+03,2.369e+04
190.5,8.904e+03,6.156e+03,8.799e+03,2.386e+04
192.1,8.795e+03,6.482e+03,8.920e+03,2.420e+04
