freq,psd_x,psd_y,psd_z,psd_xyz
0.0,7.840e+02,2.924e+01,1.934e+01,8.326e+02
1.5,4.615e+02,3.753e+01,4.857e+01,5.476e+02
3.1,5.043e+01,2.969e+01,5.408e+01,1.342e+02
4.6,3.686e+02,4.546e+01,4.756e+01,4.616e+02
6.2,1.225e+03,1.151e+02,3.782e+01,1.378e+03
7.7,1.772e+03,1.171e+02,4.323e+01,1.932e+03
9.2,2.655e+03,4.755e+01,4.700e+01,2.749e+03
10.8,3.569e+03,3.504e+01,5.065e+01,3.654e+03
12.3,4.574e+03,3.368e+01,4.684e+01,4.655e+03
13.9,5.930e+03,3.381e+01,5.083e+01,6.015e+03
15.4,7.648e+03,3.290e+01,5.370e+01,7.735e+03
16.9,9.625e+03,3.475e+01,5.437e+01,9.714e+03
18.5,1.201e+04,3.305e+01,5.787e+01,1.210e+04
20.0,1.468e+04,3.294e+01,5.637e+01,1.477e+04
21.6,1.732e+04,4.178e+01,5.673e+01,1.742e+04
23.1,2.025e+04,4.243e+01,6.052e+01,2.035e+04
24.6,2.400e+04,4.284e+01,6.682e+01,2.411e+04
26.2,2.902e+04,5.483e+01,8.385e+01,2.916e+04
27.7,3.553e+04,7.643e+01,1.017e+02,3.571e+04
29.3,4.327e+04,1.091e+02,1.192e+02,4.350e+04
30.8,5.061e+04,1.509e+02,1.328e+02,5.090e+04
32.3,5.901e+04,2.320e+02,1.342e+02,5.937e+04
33.9,7.003e+04,3.421e+02,1.482e+02,7.052e+04
35.4,8.381e+04,4.574e+02,1.777e+02,8.445e+04
36.9,1.028e+05,6.246e+02,2.256e+02,1.037e+05
38.5,1.286e+05,9.162e+02,2.874e+02,1.298e+05
40.0,1.597e+05,1.176e+03,4.533e+02,1.613e+05
41.6,2.080e+05,1.338e+03,8.478e+02,2.102e+05
43.1,2.702e+05,1.699e+03,1.344e+03,2.732e+05
44.6,3.494e+05,2.354e+03,2.149e+03,3.539e+05
46.2,4.941e+05,4.664e+03,4.354e+03,5.031e+05
47.7,6.751e+05,1.529e+04,6.025e+03,6.964e+05
49.3,9.325e+05,4.368e+04,3.890e+03,9.801e+05
50.8,1.467e+06,8.462e+04,2.126e+03,1.554e+06
