freq,psd_x,psd_y,psd_z,psd_xyz
0.0,7.620e+01,1.405e+03,6.904e+02,2.172e+03
1.5,6.410e+01,7.990e+02,6.160e+02,1.479e+03
3.0,3.115e+01,6.678e+01,2.389e+02,3.368e+02
4.5,7.302e+01,1.290e+03,1.782e+02,1.541e+03
6.1,1.384e+02,4.607e+03,1.415e+02,4.886e+03
7.6,1.877e+02,6.078e+03,1.112e+02,6.376e+03
9.1,2.809e+02,8.431e+03,9.179e+01,8.804e+03
10.6,3.591e+02,1.213e+04,8.489e+01,1.258e+04
12.1,4.710e+02,1.759e+04,7.949e+01,1.814e+04
13.6,6.425e+02,2.447e+04,8.165e+01,2.519e+04
15.2,6.895e+02,2.888e+04,8.131e+01,2.965e+04
16.7,6.623e+02,3.064e+04,8.591e+01,3.139e+04
18.2,6.808e+02,3.439e+04,9.312e+01,3.516e+04
19.7,8.315e+02,4.197e+04,1.003e+02,4.290e+04
21.2,1.084e+03,5.189e+04,1.304e+02,5.310e+04
22.7,1.317e+03,6.142e+04,1.834e+02,6.292e+04
24.3,1.536e+03,7.157e+04,2.793e+02,7.339e+04
25.8,1.675e+03,8.220e+04,4.650e+02,8.434e+04
27.3,2.011e+03,9.837e+04,8.071e+02,1.012e+05
28.8,2.651e+03,1.237e+05,1.580e+03,1.280e+05
30.3,3.537e+03,1.544e+05,2.962e+03,1.609e+05
31.8,4.960e+03,2.013e+05,4.962e+03,2.112e+05
33.4,6.311e+03,2.562e+05,8.366e+03,2.709e+05
34.9,9.479e+03,3.900e+05,1.916e+04,4.187e+05
36.4,1.532e+04,6.294e+05,3.889e+04,6.837e+05
37.9,1.910e+04,8.166e+05,5.840e+04,8.941e+05
39.4,2.309e+04,1.160e+06,1.219e+05,1.305e+06
40.9,1.958e+04,1.324e+06,2.310e+05,1.575e+06
42.5,1.200e+04,9.470e+05,2.966e+05,1.256e+06
44.0,5.694e+03,4.373e+05,2.748e+05,7.179e+05
45.5,6.204e+03,1.726e+05,3.201e+05,4.989e+05
