freq,psd_x,psd_y,psd_z,psd_xyz
0.0,9.721e+01,4.036e+03,4.944e+02,4.628e+03
1.5,1.243e+02,2.349e+03,4.469e+02,2.920e+03
3.0,1.334e+02,1.311e+02,2.488e+02,5.133e+02
4.5,1.895e+02,1.272e+03,1.955e+02,1.657e+03
6.0,2.382e+02,5.381e+03,1.831e+02,5.802e+03
7.4,1.408e+02,7.334e+03,1.822e+02,7.657e+03
8.9,2.393e+02,8.797e+03,1.933e+02,9.230e+03
10.4,1.601e+02,1.306e+04,2.150e+02,1.343e+04
11.9,1.935e+02,1.942e+04,2.310e+02,1.984e+04
13.4,2.553e+02,2.746e+04,2.370e+02,2.795e+04
14.9,2.675e+02,3.622e+04,2.906e+02,3.677e+04
16.4,3.625e+02,4.757e+04,3.084e+02,4.824e+04
17.9,7.001e+02,6.331e+04,3.362e+02,6.435e+04
19.3,2.486e+02,8.328e+04,4.543e+02,8.398e+04
20.8,1.474e+02,1.059e+05,5.548e+02,1.066e+05
22.3,1.564e+03,1.363e+05,6.861e+02,1.386e+05
23.8,2.142e+03,1.766e+05,1.012e+03,1.798e+05
25.3,6.183e+02,2.296e+05,1.566e+03,2.318e+05
26.8,1.504e+03,3.099e+05,2.825e+03,3.142e+05
28.3,3.115e+03,4.386e+05,5.591e+03,4.473e+05
29.8,2.487e+03,6.248e+05,1.011e+04,6.374e+05
31.2,4.612e+03,9.426e+05,2.051e+04,9.678e+05
32.7,7.728e+03,1.486e+06,4.205e+04,1.535e+06
34.2,6.692e+03,2.519e+06,8.304e+04,2.609e+06
35.7,6.233e+03,5.244e+06,1.576e+05,5.408e+06
37.2,1.459e+04,1.042e+07,2.675e+05,1.071e+07
38.7,6.478e+04,1.251e+07,3.498e+05,1.293e+07
40.2,8.030e+04,1.122e+07,4.276e+05,1.173e+07
41.7,7.257e+04,8.752e+06,4.830e+05,9.308e+06
43.2,4.588e+04,6.614e+06,5.197e+05,7.180e+06
44.6,1.983e+04,4.648e+06,5.210e+05,5.189e+06
46.1,2.759e+04,3.295e+06,5.230e+05,3.845e+06
47.6,4.559e+04,2.588e+06,5.595e+05,3.193e+06
49.1,6.239e+04,2.300e+06,6.510e+05,3.013e+06
50.6,1.119e+05,2.232e+06,8.147e+05,3.159e+06
52.1,1.790e+05,2.094e+06,1.012e+06,3.285e+06
53.6,2.002e+05,1.735e+06,1.189e+06,3.124e+06
55.1,2.919e+05,1.291e+06,1.288e+06,2.871e+06
56.5,2.993e+05,9.125e+05,1.200e+06,2.411e+06
58.0,1.726e+05,7.131e+05,1.081e+06,1.966e+06
59.5,8.671e+04,6.451e+05,1.176e+06,1.908e+06
61.0,5.008e+04,5.924e+05,1.658e+06,2.301e+06
62.5,3.111e+04,3.414e+05,1.604e+06,1.977e+06
64.0,3.042e+04,1.365e+05,1.129e+06,1.296e+06
65.5,2.577e+04,9.029e+04,8.316e+05,9.477e+05
67.0,1.835e+04,1.016e+05,6.756e+05,7.955e+05
68.4,1.420e+04,1.184e+05,5.582e+05,6.908e+05
69.9,1.327e+04,1.331e+05,4.738e+05,6.202e+05
71.4,1.365e+04,1.480e+05,4.344e+05,5.961e+05
72.9,1.252e+04,1.738e+05,4.513e+05,6.377e+05
74.4,8.948e+03,2.079e+05,4.724e+05,6.893e+05
75.9,1.049e+04,2.235e+05,4.813e+05,7.152e+05
77.4,1.290e+04,2.275e+05,4.759e+05,7.163e+05
78.9,1.603e+04,2.546e+05,4.366e+05,7.073e+05
