freq,psd_x,psd_y,psd_z,psd_xyz
0.0,6.401e+01,3.278e+03,6.088e+01,3.402e+03
1.5,5.800e+01,1.926e+03,2.203e+02,2.205e+03
3.0,3.053e+01,8.947e+01,1.291e+02,2.491e+02
4.6,7.073e+01,1.396e+03,6.970e+01,1.536e+03
6.1,1.382e+02,4.667e+03,5.577e+01,4.861e+03
7.6,1.829e+02,6.940e+03,5.189e+01,7.175e+03
9.1,2.751e+02,9.983e+03,5.308e+01,1.031e+04
10.7,3.237e+02,1.389e+04,5.345e+01,1.427e+04
12.2,4.111e+02,1.862e+04,5.379e+01,1.909e+04
13.7,5.172e+02,2.408e+04,5.933e+01,2.466e+04
15.2,6.450e+02,3.052e+04,5.652e+01,3.122e+04
16.7,8.209e+02,3.852e+04,5.560e+01,3.939e+04
18.3,1.017e+03,4.795e+04,7.135e+01,4.904e+04
19.8,1.221e+03,5.778e+04,7.316e+01,5.908e+04
21.3,1.432e+03,6.825e+04,7.132e+01,6.975e+04
22.8,1.624e+03,7.999e+04,6.865e+01,8.168e+04
24.4,1.870e+03,9.297e+04,7.164e+01,9.491e+04
25.9,2.279e+03,1.092e+05,7.298e+01,1.115e+05
27.4,2.835e+03,1.289e+05,8.758e+01,1.318e+05
28.9,3.464e+03,1.527e+05,1.182e+02,1.563e+05
30.5,4.188e+03,1.822e+05,1.912e+02,1.865e+05
32.0,5.089e+03,2.167e+05,3.183e+02,2.221e+05
33.5,5.978e+03,2.562e+05,5.899e+02,2.628e+05
35.0,6.800e+03,3.060e+05,8.692e+02,3.136e+05
36.5,7.946e+03,3.749e+05,1.032e+03,3.839e+05
38.1,9.389e+03,4.647e+05,1.066e+03,4.752e+05
39.6,1.123e+04,5.814e+05,1.039e+03,5.937e+05
41.1,1.480e+04,7.341e+05,1.262e+03,7.502e+05
42.6,2.176e+04,9.300e+05,2.480e+03,9.543e+05
44.2,3.139e+04,1.217e+06,5.558e+03,1.254e+06
45.7,4.255e+04,1.655e+06,1.384e+04,1.712e+06
47.2,5.529e+04,2.384e+06,2.906e+04,2.469e+06
48.7,6.420e+04,3.781e+06,4.347e+04,3.889e+06
50.2,8.374e+04,8.159e+06,6.680e+04,8.310e+06
51.8,1.735e+05,1.662e+07,7.015e+04,1.686e+07
53.3,2.210e+05,1.882e+07,3.203e+04,1.907e+07
54.8,1.411e+05,1.478e+07,2.777e+04,1.495e+07
56.3,9.697e+04,1.018e+07,1.991e+04,1.030e+07
57.9,6.693e+04,7.078e+06,5.456e+03,7.150e+06
59.4,2.895e+04,5.154e+06,7.833e+03,5.191e+06
60.9,3.249e+04,3.812e+06,1.419e+04,3.859e+06
62.4,4.838e+04,2.861e+06,1.434e+04,2.924e+06
63.9,5.992e+04,2.161e+06,1.256e+04,2.234e+06
65.5,7.380e+04,1.638e+06,1.328e+04,1.726e+06
67.0,9.601e+04,1.315e+06,1.686e+04,1.428e+06
68.5,9.595e+04,1.123e+06,1.569e+04,1.235e+06
70.0,7.404e+04,9.586e+05,1.133e+04,1.044e+06
71.6,5.360e+04,7.878e+05,9.529e+03,8.509e+05
73.1,4.193e+04,6.536e+05,9.069e+03,7.046e+05
74.6,3.651e+04,5.492e+05,9.794e+03,5.955e+05
76.1,3.160e+04,4.572e+05,1.052e+04,4.993e+05
77.7,2.153e+04,3.657e+05,8.621e+03,3.958e+05
79.2,1.202e+04,2.890e+05,6.006e+03,3.070e+05
80.7,8.343e+03,2.312e+05,4.807e+03,2.444e+05
82.2,7.164e+03,1.841e+05,3.937e+03,1.952e+05
83.7,7.557e+03,1.472e+05,3.847e+03,1.586e+05
85.3,9.180e+03,1.162e+05,4.628e+03,1.300e+05
86.8,1.121e+04,1.029e+05,6.257e+03,1.203e+05
88.3,1.244e+04,1.078e+05,7.942e+03,1.282e+05
89.8,1.201e+04,1.226e+05,9.961e+03,1.446e+05
91.4,1.174e+04,1.381e+05,1.196e+04,1.618e+05
92.9,1.225e+04,1.435e+05,1.336e+04,1.691e+05
94.4,1.696e+04,1.425e+05,1.517e+04,1.746e+05
95.9,2.324e+04,1.475e+05,1.867e+04,1.894e+05
97.4,2.087e+04,1.493e+05,1.823e+04,1.884e+05
99.0,1.690e+04,1.483e+05,1.537e+04,1.806e+05
100.5,1.389e+04,1.523e+05,1.424e+04,1.805e+05
102.0,1.432e+04,1.443e+05,1.391e+04,1.725e+05
103.5,2.105e+04,1.239e+05,1.469e+04,1.597e+05
105.1,2.861e+04,1.160e+05,1.499e+04,1.596e+05
106.6,4.290e+04,1.169e+05,1.287e+04,1.727e+05
108.1,6.111e+04,1.106e+05,7.654e+03,1.794e+05
109.6,7.238e+04,1.098e+05,3.869e+03,1.860e+05
111.1,8.212e+04,1.184e+05,3.238e+03,2.038e+05
112.7,8.850e+04,1.178e+05,3.143e+03,2.094e+05
114.2,9.554e+04,1.191e+05,3.109e+03,2.178e+05
115.7,1.035e+05,1.349e+05,2.989e+03,2.414e+05
117.2,1.093e+05,1.645e+05,2.999e+03,2.769e+05
118.8,1.123e+05,2.094e+05,3.288e+03,3.250e+05
120.3,1.077e+05,2.525e+05,3.405e+03,3.637e+05
121.8,1.045e+05,2.877e+05,3.900e+03,3.962e+05
123.3,1.068e+05,3.364e+05,4.675e+03,4.479e+05
124.9,1.148e+05,4.181e+05,7.597e+03,5.405e+05
126.4,1.087e+05,3.975e+05,5.410e+03,5.117e+05
127.9,1.019e+05,3.751e+05,3.008e+03,4.800e+05
129.4,1.014e+05,4.078e+05,2.636e+03,5.118e+05
130.9,9.904e+04,4.390e+05,2.396e+03,5.404e+05
132.5,8.544e+04,4.461e+05,2.150e+03,5.337e+05
134.0,5.033e+04,4.232e+05,1.553e+03,4.751e+05
135.5,3.716e+04,4.137e+05,1.567e+03,4.524e+05
137.0,3.977e+04,3.991e+05,1.990e+03,4.409e+05
138.6,3.617e+04,3.623e+05,2.079e+03,4.006e+05
140.1,3.065e+04,3.310e+05,2.081e+03,3.638e+05
141.6,2.468e+04,2.777e+05,2.103e+03,3.045e+05
143.1,1.744e+04,2.120e+05,2.144e+03,2.316e+05
144.6,1.215e+04,1.692e+05,2.308e+03,1.837e+05
146.2,9.353e+03,1.522e+05,2.637e+03,1.642e+05
147.7,7.720e+03,1.510e+05,2.717e+03,1.614e+05
149.2,6.737e+03,1.579e+05,2.466e+03,1.671e+05
150.7,7.300e+03,1.864e+05,2.127e+03,1.959e+05
152.3,1.119e+04,2.790e+05,1.682e+03,2.919e+05
153.8,1.875e+04,5.260e+05,1.486e+03,5.463e+05
155.3,2.057e+04,8.699e+05,1.307e+03,8.917e+05
156.8,1.800e+04,9.447e+05,9.597e+02,9.637e+05
158.4,1.589e+04,9.593e+05,8.155e+02,9.760e+05
159.9,1.636e+04,9.797e+05,7.253e+02,9.967e+05
161.4,1.647e+04,9.527e+05,7.379e+02,9.699e+05
162.9,1.777e+04,9.467e+05,8.488e+02,9.653e+05
164.4,1.841e+04,9.745e+05,1.104e+03,9.940e+05
166.0,1.670e+04,9.237e+05,1.344e+03,9.418e+05
167.5,1.471e+04,8.969e+05,1.606e+03,9.132e+05
169.0,1.267e+04,8.918e+05,1.654e+03,9.061e+05
170.5,1.038e+04,8.915e+05,1.657e+03,9.036e+05
172.1,8.644e+03,8.770e+05,1.618e+03,8.873e+05
173.6,6.675e+03,8.414e+05,1.548e+03,8.496e+05
175.1,5.458e+03,8.278e+05,1.476e+03,8.347e+05
176.6,5.178e+03,8.695e+05,1.326e+03,8.760e+05
178.1,5.282e+03,9.774e+05,1.143e+03,9.838e+05
179.7,4.744e+03,1.053e+06,1.072e+03,1.059e+06
181.2,4.586e+03,1.011e+06,9.522e+02,1.017e+06
