freq,psd_x,psd_y,psd_z,psd_xyz
0.0,1.543e+01,7.365e+02,1.928e+02,9.447e+02
1.5,4.892e+01,4.216e+02,1.260e+02,5.965e+02
3.0,4.137e+01,3.084e+01,2.556e+01,9.776e+01
4.5,3.815e+01,3.499e+02,2.643e+01,4.145e+02
5.9,4.728e+01,1.164e+03,2.785e+01,1.239e+03
7.4,4.357e+01,1.545e+03,2.703e+01,1.616e+03
8.9,4.086e+01,2.457e+03,2.519e+01,2.524e+03
10.4,3.849e+01,3.983e+03,2.438e+01,4.046e+03
11.9,4.322e+01,6.000e+03,2.694e+01,6.070e+03
13.4,4.446e+01,7.675e+03,2.840e+01,7.748e+03
14.9,4.099e+01,9.913e+03,3.182e+01,9.986e+03
16.4,3.809e+01,1.430e+04,3.754e+01,1.438e+04
17.8,4.228e+01,2.017e+04,5.643e+01,2.027e+04
19.3,4.468e+01,2.568e+04,8.583e+01,2.581e+04
20.8,5.949e+01,3.317e+04,1.378e+02,3.337e+04
22.3,1.184e+02,4.557e+04,2.403e+02,4.593e+04
23.8,2.187e+02,6.456e+04,4.395e+02,6.522e+04
25.3,2.942e+02,9.675e+04,8.801e+02,9.793e+04
26.8,4.310e+02,1.605e+05,2.037e+03,1.629e+05
28.3,9.419e+02,2.921e+05,5.746e+03,2.988e+05
29.7,2.029e+03,6.370e+05,2.551e+04,6.645e+05
31.2,2.831e+03,1.468e+06,8.946e+04,1.560e+06
32.7,3.020e+03,2.288e+06,1.738e+05,2.465e+06
34.2,4.314e+03,1.935e+06,1.918e+05,2.131e+06
35.7,6.489e+03,1.268e+06,1.726e+05,1.447e+06
37.2,8.236e+03,8.722e+05,1.688e+05,1.049e+06
38.7,9.860e+03,6.655e+05,1.803e+05,8.556e+05
40.2,8.790e+03,4.397e+05,1.679e+05,6.164e+05
41.6,6.549e+03,2.739e+05,1.561e+05,4.365e+05
43.1,6.551e+03,2.284e+05,1.923e+05,4.273e+05
44.6,9.736e+03,2.382e+05,2.929e+05,5.408e+05
46.1,1.933e+04,2.309e+05,4.261e+05,6.763e+05
47.6,2.685e+04,1.566e+05,4.411e+05,6.246e+05
49.1,2.168e+04,8.364e+04,3.686e+05,4.740e+05
50.6,1.280e+04,4.237e+04,2.990e+05,3.542e+05
52.1,7.303e+03,2.356e+04,2.635e+05,2.943e+05
