freq,psd_x,psd_y,psd_z,psd_xyz
0.0,2.426e+01,2.479e+02,9.096e+02,1.182e+03
1.5,3.061e+01,1.579e+02,5.147e+02,7.033e+02
3.0,2.068e+01,2.148e+01,2.753e+01,6.969e+01
4.5,1.888e+01,2.002e+01,2.956e+02,3.345e+02
5.9,2.124e+01,2.187e+01,1.220e+03,1.263e+03
7.4,2.286e+01,2.253e+01,1.535e+03,1.581e+03
8.9,2.951e+01,2.361e+01,2.065e+03,2.119e+03
10.4,3.577e+01,2.234e+01,3.058e+03,3.116e+03
11.9,4.500e+01,2.578e+01,4.498e+03,4.569e+03
13.4,5.093e+01,2.987e+01,5.807e+03,5.888e+03
14.9,4.556e+01,3.930e+01,6.873e+03,6.958e+03
16.4,4.591e+01,6.891e+01,8.858e+03,8.973e+03
17.8,5.832e+01,8.197e+01,1.159e+04,1.173e+04
19.3,7.135e+01,8.522e+01,1.481e+04,1.497e+04
20.8,7.747e+01,1.212e+02,1.810e+04,1.829e+04
22.3,8.814e+01,2.014e+02,2.108e+04,2.137e+04
23.8,9.427e+01,3.513e+02,2.466e+04,2.510e+04
25.3,9.500e+01,6.478e+02,2.930e+04,3.004e+04
26.8,8.777e+01,1.295e+03,3.539e+04,3.677e+04
28.3,7.901e+01,2.719e+03,4.333e+04,4.613e+04
29.7,1.282e+02,9.000e+03,4.947e+04,5.860e+04
31.2,8.067e+02,4.171e+04,4.771e+04,9.022e+04
32.7,2.875e+03,1.044e+05,6.771e+04,1.749e+05
34.2,8.128e+03,2.278e+05,1.325e+05,3.684e+05
35.7,1.842e+04,3.888e+05,2.539e+05,6.611e+05
37.2,1.984e+04,3.615e+05,3.560e+05,7.373e+05
38.7,1.494e+04,2.639e+05,4.211e+05,7.000e+05
40.2,1.194e+04,2.098e+05,4.972e+05,7.190e+05
41.6,1.076e+04,2.207e+05,7.058e+05,9.372e+05
43.1,8.707e+03,2.858e+05,1.150e+06,1.445e+06
44.6,6.784e+03,3.916e+05,1.847e+06,2.245e+06
46.1,6.210e+03,5.237e+05,2.702e+06,3.231e+06
47.6,4.581e+03,5.872e+05,3.251e+06,3.842e+06
49.1,4.793e+03,5.031e+05,3.012e+06,3.520e+06
50.6,8.719e+03,3.501e+05,2.244e+06,2.603e+06
52.1,1.151e+04,2.594e+05,1.701e+06,1.972e+06
53.5,1.125e+04,2.241e+05,1.428e+06,1.663e+06
55.0,9.931e+03,2.065e+05,1.258e+06,1.475e+06
56.5,7.779e+03,1.824e+05,1.049e+06,1.239e+06
58.0,5.136e+03,1.593e+05,8.452e+05,1.010e+06
59.5,5.336e+03,1.468e+05,7.230e+05,8.751e+05
61.0,6.204e+03,1.309e+05,6.375e+05,7.746e+05
62.5,5.773e+03,1.176e+05,6.127e+05,7.360e+05
64.0,5.621e+03,1.101e+05,5.993e+05,7.151e+05
65.4,7.063e+03,9.336e+04,6.019e+05,7.023e+05
66.9,8.105e+03,7.405e+04,5.827e+05,6.649e+05
68.4,8.407e+03,6.457e+04,5.522e+05,6.252e+05
69.9,8.782e+03,6.615e+04,5.052e+05,5.801e+05
71.4,9.557e+03,6.347e+04,4.475e+05,5.205e+05
72.9,9.542e+03,5.802e+04,3.953e+05,4.629e+05
74.4,1.094e+04,5.585e+04,3.435e+05,4.103e+05
75.9,1.223e+04,5.403e+04,2.897e+05,3.559e+05
77.3,1.289e+04,5.197e+04,2.425e+05,3.073e+05
78.8,1.493e+04,5.009e+04,2.039e+05,2.689e+05
80.3,1.636e+04,5.005e+04,1.711e+05,2.375e+05
81.8,1.168e+04,5.024e+04,1.364e+05,1.984e+05
83.3,6.550e+03,5.269e+04,1.041e+05,1.634e+05
84.8,5.651e+03,6.288e+04,8.072e+04,1.493e+05
