freq,psd_x,psd_y,psd_z,psd_xyz
0.0,3.423e+01,1.338e+02,5.066e+02,6.747e+02
1.5,4.059e+01,1.030e+02,3.035e+02,4.471e+02
3.1,2.952e+01,3.876e+01,3.704e+01,1.053e+02
4.6,3.456e+01,4.002e+01,4.171e+02,4.917e+02
6.1,3.624e+01,3.764e+01,1.230e+03,1.304e+03
7.7,3.210e+01,3.790e+01,1.522e+03,1.592e+03
9.2,3.070e+01,4.204e+01,2.407e+03,2.480e+03
10.7,3.504e+01,5.000e+01,3.965e+03,4.050e+03
12.3,3.407e+01,5.421e+01,5.758e+03,5.846e+03
13.8,3.717e+01,5.363e+01,7.051e+03,7.142e+03
15.3,4.334e+01,7.151e+01,8.627e+03,8.741e+03
16.9,5.083e+01,7.925e+01,1.204e+04,1.217e+04
18.4,6.378e+01,1.137e+02,1.565e+04,1.583e+04
19.9,8.227e+01,1.963e+02,1.888e+04,1.916e+04
21.5,1.108e+02,2.936e+02,2.340e+04,2.381e+04
23.0,1.444e+02,4.925e+02,2.973e+04,3.037e+04
24.6,2.149e+02,8.943e+02,3.826e+04,3.937e+04
26.1,3.286e+02,1.874e+03,5.146e+04,5.366e+04
27.6,7.035e+02,4.560e+03,7.133e+04,7.660e+04
29.2,1.615e+03,1.489e+04,1.007e+05,1.172e+05
30.7,3.095e+03,4.824e+04,1.034e+05,1.547e+05
32.2,2.809e+03,7.446e+04,5.970e+04,1.370e+05
33.8,3.712e+03,7.037e+04,3.682e+04,1.109e+05
35.3,4.658e+03,6.332e+04,2.850e+04,9.648e+04
36.8,3.995e+03,7.890e+04,3.715e+04,1.200e+05
38.4,3.475e+03,1.318e+05,1.100e+05,2.452e+05
39.9,3.453e+03,1.400e+05,1.843e+05,3.277e+05
41.4,3.151e+03,1.287e+05,2.459e+05,3.778e+05
43.0,4.128e+03,1.253e+05,3.209e+05,4.504e+05
44.5,8.346e+03,1.694e+05,5.827e+05,7.604e+05
46.0,1.641e+04,2.786e+05,1.135e+06,1.431e+06
47.6,2.251e+04,3.193e+05,1.427e+06,1.768e+06
49.1,2.097e+04,2.901e+05,1.374e+06,1.685e+06
50.6,1.803e+04,2.543e+05,1.248e+06,1.521e+06
52.2,1.498e+04,2.191e+05,1.103e+06,1.337e+06
53.7,1.115e+04,1.852e+05,9.543e+05,1.151e+06
55.2,9.278e+03,1.522e+05,7.945e+05,9.560e+05
56.8,9.056e+03,1.293e+05,6.711e+05,8.095e+05
58.3,7.887e+03,1.242e+05,6.182e+05,7.503e+05
59.8,6.472e+03,1.100e+05,5.417e+05,6.581e+05
61.4,5.975e+03,8.556e+04,4.314e+05,5.229e+05
62.9,6.057e+03,6.253e+04,3.525e+05,4.211e+05
64.5,4.629e+03,4.626e+04,2.711e+05,3.220e+05
66.0,4.014e+03,3.387e+04,1.992e+05,2.370e+05
67.5,4.173e+03,2.567e+04,1.662e+05,1.960e+05
69.1,4.238e+03,2.950e+04,1.993e+05,2.330e+05
70.6,4.009e+03,3.260e+04,2.081e+05,2.447e+05
72.1,3.632e+03,3.006e+04,1.766e+05,2.103e+05
73.7,3.520e+03,2.731e+04,1.523e+05,1.831e+05
75.2,3.795e+03,2.570e+04,1.339e+05,1.634e+05
76.7,4.427e+03,2.504e+04,1.165e+05,1.459e+05
78.3,5.840e+03,2.418e+04,1.020e+05,1.320e+05
79.8,8.759e+03,2.326e+04,9.002e+04,1.220e+05
81.3,1.442e+04,2.284e+04,7.748e+04,1.147e+05
82.9,2.085e+04,2.164e+04,6.455e+04,1.070e+05
84.4,2.186e+04,2.194e+04,5.589e+04,9.968e+04
85.9,2.146e+04,2.526e+04,4.905e+04,9.577e+04
87.5,2.610e+04,2.911e+04,4.465e+04,9.987e+04
89.0,3.660e+04,2.935e+04,4.463e+04,1.106e+05
90.5,4.464e+04,2.155e+04,4.712e+04,1.133e+05
92.1,4.480e+04,1.209e+04,4.877e+04,1.057e+05
93.6,4.103e+04,6.506e+03,5.144e+04,9.897e+04
95.1,3.437e+04,3.888e+03,5.645e+04,9.470e+04
96.7,2.397e+04,3.281e+03,6.364e+04,9.090e+04
98.2,1.549e+04,3.958e+03,6.744e+04,8.689e+04
99.7,1.071e+04,4.918e+03,6.107e+04,7.670e+04
101.3,1.624e+04,5.898e+03,5.475e+04,7.689e+04
102.8,4.265e+04,6.250e+03,6.001e+04,1.089e+05
104.3,5.562e+04,5.418e+03,6.025e+04,1.213e+05
105.9,3.714e+04,4.606e+03,5.637e+04,9.811e+04
107.4,2.076e+04,4.178e+03,5.302e+04,7.796e+04
109.0,2.071e+04,3.404e+03,4.432e+04,6.843e+04
110.5,3.269e+04,2.503e+03,3.872e+04,7.391e+04
112.0,8.118e+04,1.697e+03,3.240e+04,1.153e+05
113.6,1.638e+05,1.483e+03,3.233e+04,1.976e+05
115.1,2.262e+05,1.967e+03,4.009e+04,2.682e+05
116.6,2.607e+05,2.693e+03,5.138e+04,3.147e+05
118.2,2.758e+05,3.023e+03,6.095e+04,3.398e+05
119.7,2.783e+05,3.167e+03,7.322e+04,3.547e+05
121.2,2.788e+05,3.064e+03,8.802e+04,3.699e+05
122.8,2.099e+05,2.601e+03,1.064e+05,3.189e+05
124.3,6.179e+04,1.548e+03,8.941e+04,1.527e+05
125.8,6.681e+04,9.956e+02,7.596e+04,1.438e+05
127.4,1.396e+05,6.452e+02,4.748e+04,1.878e+05
128.9,1.960e+05,3.762e+02,2.270e+04,2.191e+05
130.4,1.433e+05,3.135e+02,2.690e+04,1.705e+05
132.0,1.098e+05,3.077e+02,2.745e+04,1.376e+05
133.5,5.016e+04,1.933e+02,1.256e+04,6.292e+04
135.0,1.816e+04,9.633e+01,3.403e+03,2.166e+04
136.6,1.740e+04,9.873e+01,3.050e+03,2.054e+04
138.1,1.365e+04,1.195e+02,2.660e+03,1.643e+04
139.6,1.315e+04,1.014e+02,1.679e+03,1.493e+04
141.2,1.478e+04,5.916e+01,1.013e+03,1.586e+04
142.7,1.371e+04,3.996e+01,7.625e+02,1.451e+04
144.2,1.104e+04,5.117e+01,9.664e+02,1.205e+04
145.8,1.040e+04,8.186e+01,1.510e+03,1.199e+04
147.3,1.082e+04,1.302e+02,2.510e+03,1.346e+04
148.9,9.781e+03,2.405e+02,4.449e+03,1.447e+04
150.4,9.135e+03,4.579e+02,7.377e+03,1.697e+04
151.9,8.657e+03,6.935e+02,9.936e+03,1.929e+04
153.5,7.480e+03,9.553e+02,1.186e+04,2.030e+04
155.0,6.324e+03,1.191e+03,1.293e+04,2.045e+04
156.5,5.694e+03,1.260e+03,1.302e+04,1.998e+04
158.1,5.613e+03,1.302e+03,1.299e+04,1.991e+04
159.6,6.399e+03,1.349e+03,1.269e+04,2.044e+04
161.1,7.175e+03,1.274e+03,1.162e+04,2.007e+04
162.7,8.091e+03,1.147e+03,1.035e+04,1.958e+04
164.2,8.328e+03,1.007e+03,8.776e+03,1.811e+04
165.7,7.805e+03,8.718e+02,7.347e+03,1.602e+04
167.3,6.736e+03,7.759e+02,6.439e+03,1.395e+04
168.8,6.036e+03,7.019e+02,5.546e+03,1.228e+04
170.3,5.159e+03,6.736e+02,5.045e+03,1.088e+04
171.9,5.008e+03,7.095e+02,5.634e+03,1.135e+04
173.4,5.682e+03,7.864e+02,6.424e+03,1.289e+04
174.9,6.191e+03,6.964e+02,6.123e+03,1.301e+04
176.5,6.168e+03,6.618e+02,5.505e+03,1.233e+04
178.0,5.966e+03,8.682e+02,4.908e+03,1.174e+04
179.5,6.006e+03,1.413e+03,5.521e+03,1.294e+04
181.1,5.782e+03,1.953e+03,6.513e+03,1.425e+04
182.6,5.467e+03,2.420e+03,8.058e+03,1.595e+04
184.1,5.397e+03,2.703e+03,9.298e+03,1.740e+04
185.7,5.937e+03,2.847e+03,1.037e+04,1.915e+04
187.2,6.231e+03,3.002e+03,1.175e+04,2.098e+04
188.7,7.510e+03,2.893e+03,1.183e+04,2.224e+04
190.3,8.161e+03,2.713e+03,1.138e+04,2.225e+04
191.8,9.498e+03,2.512e+03,1.138e+04,2.339e+04
193.4,1.147e+04,2.271e+03,1.181e+04,2.555e+04
194.9,1.108e+04,2.017e+03,1.160e+04,2.469e+04
196.4,1.295e+04,1.859e+03,1.094e+04,2.575e+04
198.0,1.603e+04,1.700e+03,9.621e+03,2.735e+04
199.5,2.020e+04,1.531e+03,9.114e+03,3.084e+04
