freq,psd_x,psd_y,psd_z,psd_xyz
0.0,9.785e+02,5.277e+01,5.071e+01,1.082e+03
1.5,5.656e+02,5.867e+01,9.027e+01,7.146e+02
3.1,4.364e+01,3.286e+01,7.360e+01,1.501e+02
4.6,3.471e+02,3.504e+01,9.289e+01,4.750e+02
6.1,1.203e+03,3.696e+01,9.645e+01,1.336e+03
7.6,1.795e+03,3.656e+01,8.510e+01,1.917e+03
9.2,2.617e+03,3.214e+01,9.046e+01,2.739e+03
10.7,3.629e+03,3.388e+01,9.690e+01,3.759e+03
12.2,4.894e+03,3.420e+01,9.923e+01,5.027e+03
13.7,6.367e+03,3.342e+01,9.288e+01,6.493e+03
15.3,8.111e+03,3.144e+01,1.024e+02,8.245e+03
16.8,1.031e+04,3.132e+01,1.044e+02,1.045e+04
18.3,1.313e+04,3.338e+01,9.675e+01,1.326e+04
19.8,1.678e+04,3.849e+01,1.231e+02,1.694e+04
21.4,2.135e+04,4.830e+01,1.578e+02,2.156e+04
22.9,2.615e+04,6.176e+01,1.632e+02,2.637e+04
24.4,3.140e+04,7.009e+01,1.782e+02,3.164e+04
26.0,3.832e+04,8.308e+01,2.212e+02,3.863e+04
27.5,4.714e+04,1.067e+02,2.864e+02,4.753e+04
29.0,5.733e+04,1.635e+02,3.345e+02,5.783e+04
30.5,7.062e+04,2.761e+02,3.893e+02,7.129e+04
32.1,8.850e+04,4.111e+02,4.709e+02,8.938e+04
33.6,1.115e+05,5.457e+02,5.280e+02,1.126e+05
35.1,1.395e+05,7.045e+02,6.341e+02,1.409e+05
36.6,1.756e+05,8.455e+02,8.480e+02,1.773e+05
38.2,2.243e+05,7.794e+02,1.404e+03,2.265e+05
39.7,2.867e+05,6.009e+02,2.576e+03,2.898e+05
41.2,3.918e+05,8.354e+02,4.306e+03,3.970e+05
42.8,5.348e+05,3.496e+03,6.065e+03,5.443e+05
44.3,6.771e+05,1.206e+04,5.949e+03,6.951e+05
45.8,9.205e+05,2.211e+04,3.218e+03,9.458e+05
47.3,1.334e+06,2.752e+04,1.715e+03,1.363e+06
48.9,2.173e+06,2.729e+04,6.042e+03,2.207e+06
50.4,3.526e+06,2.257e+04,1.900e+04,3.568e+06
51.9,4.183e+06,1.945e+04,2.951e+04,4.232e+06
53.4,3.387e+06,1.780e+04,3.350e+04,3.439e+06
55.0,2.343e+06,1.532e+04,3.139e+04,2.389e+06
56.5,1.654e+06,1.340e+04,2.398e+04,1.692e+06
58.0,1.118e+06,1.312e+04,1.715e+04,1.148e+06
59.5,8.072e+05,1.248e+04,1.386e+04,8.336e+05
61.1,6.189e+05,1.052e+04,1.256e+04,6.420e+05
62.6,4.837e+05,9.446e+03,1.268e+04,5.059e+05
64.1,3.841e+05,9.216e+03,1.271e+04,4.060e+05
65.7,3.130e+05,8.846e+03,1.218e+04,3.340e+05
67.2,2.647e+05,9.138e+03,1.148e+04,2.853e+05
68.7,2.291e+05,9.664e+03,1.061e+04,2.494e+05
70.2,2.034e+05,1.031e+04,9.962e+03,2.237e+05
71.8,1.828e+05,1.111e+04,9.733e+03,2.036e+05
73.3,1.611e+05,1.197e+04,9.921e+03,1.830e+05
74.8,1.381e+05,1.243e+04,1.003e+04,1.605e+05
76.3,1.231e+05,1.416e+04,1.160e+04,1.489e+05
77.9,1.065e+05,1.607e+04,1.343e+04,1.360e+05
79.4,8.665e+04,1.700e+04,1.404e+04,1.177e+05
80.9,6.509e+04,1.635e+04,1.280e+04,9.424e+04
82.4,4.073e+04,1.409e+04,9.799e+03,6.462e+04
84.0,5.560e+04,1.635e+04,9.237e+03,8.119e+04
85.5,1.251e+05,2.376e+04,1.383e+04,1.627e+05
87.0,1.987e+05,2.995e+04,1.820e+04,2.468e+05
88.6,2.313e+05,3.388e+04,1.976e+04,2.850e+05
90.1,2.475e+05,3.730e+04,2.037e+04,3.052e+05
91.6,2.568e+05,4.062e+04,2.142e+04,3.189e+05
93.1,2.585e+05,4.446e+04,2.339e+04,3.264e+05
94.7,2.596e+05,5.003e+04,2.632e+04,3.360e+05
96.2,2.650e+05,5.793e+04,2.992e+04,3.528e+05
97.7,2.684e+05,6.454e+04,3.238e+04,3.653e+05
99.2,2.727e+05,7.013e+04,3.494e+04,3.777e+05
100.8,2.787e+05,7.737e+04,3.790e+04,3.940e+05
102.3,2.849e+05,8.721e+04,4.294e+04,4.151e+05
103.8,2.808e+05,9.820e+04,4.780e+04,4.268e+05
105.4,2.566e+05,1.070e+05,4.928e+04,4.128e+05
106.9,2.574e+05,1.197e+05,5.206e+04,4.291e+05
108.4,2.672e+05,1.317e+05,5.484e+04,4.537e+05
109.9,2.795e+05,1.431e+05,5.793e+04,4.805e+05
111.5,2.908e+05,1.536e+05,5.940e+04,5.038e+05
113.0,2.875e+05,1.548e+05,5.718e+04,4.995e+05
114.5,3.219e+05,1.777e+05,6.525e+04,5.648e+05
116.0,3.315e+05,1.938e+05,7.313e+04,5.984e+05
117.6,3.531e+05,2.194e+05,8.751e+04,6.600e+05
119.1,4.023e+05,2.645e+05,1.103e+05,7.771e+05
120.6,3.908e+05,2.663e+05,1.225e+05,7.796e+05
122.1,3.796e+05,2.565e+05,1.423e+05,7.783e+05
123.7,4.266e+05,2.635e+05,1.786e+05,8.688e+05
125.2,4.483e+05,2.451e+05,2.030e+05,8.964e+05
126.7,5.066e+05,2.501e+05,2.373e+05,9.940e+05
128.3,5.468e+05,2.580e+05,2.658e+05,1.071e+06
129.8,5.825e+05,2.780e+05,2.900e+05,1.150e+06
