freq,psd_x,psd_y,psd_z,psd_xyz
0.0,7.553e+01,1.039e+03,5.082e+02,1.623e+03
1.5,6.625e+01,6.075e+02,3.225e+02,9.962e+02
3.1,2.880e+01,8.184e+01,5.237e+01,1.630e+02
4.6,5.187e+01,1.453e+03,5.238e+01,1.557e+03
6.2,9.397e+01,4.220e+03,5.696e+01,4.371e+03
7.7,5.729e+01,5.401e+03,5.469e+01,5.513e+03
9.3,3.940e+01,7.660e+03,5.703e+01,7.757e+03
10.8,4.196e+01,1.125e+04,6.014e+01,1.135e+04
12.4,4.346e+01,1.607e+04,6.094e+01,1.617e+04
13.9,5.520e+01,2.236e+04,6.192e+01,2.248e+04
15.5,7.124e+01,2.737e+04,6.147e+01,2.750e+04
17.0,9.402e+01,3.042e+04,6.068e+01,3.058e+04
18.6,1.265e+02,3.617e+04,6.539e+01,3.636e+04
20.1,1.500e+02,4.794e+04,8.853e+01,4.818e+04
21.7,2.042e+02,6.054e+04,1.211e+02,6.086e+04
23.2,2.692e+02,6.518e+04,1.573e+02,6.561e+04
24.8,3.374e+02,6.755e+04,2.686e+02,6.815e+04
26.3,4.738e+02,7.402e+04,5.034e+02,7.500e+04
27.9,8.148e+02,6.804e+04,7.779e+02,6.963e+04
29.4,1.450e+03,4.518e+04,1.163e+03,4.779e+04
31.0,1.995e+03,4.477e+04,1.918e+03,4.868e+04
32.5,2.558e+03,5.025e+04,3.198e+03,5.600e+04
34.1,3.267e+03,5.554e+04,5.666e+03,6.447e+04
35.6,4.204e+03,6.528e+04,9.544e+03,7.903e+04
37.2,5.401e+03,8.194e+04,1.253e+04,9.988e+04
38.7,7.017e+03,1.014e+05,1.361e+04,1.220e+05
40.3,9.814e+03,1.216e+05,2.057e+04,1.520e+05
41.8,1.489e+04,1.492e+05,4.790e+04,2.120e+05
43.4,2.292e+04,1.803e+05,1.106e+05,3.139e+05
44.9,4.098e+04,1.826e+05,2.576e+05,4.812e+05
46.5,7.441e+04,1.488e+05,5.556e+05,7.788e+05
48.0,1.137e+05,1.453e+05,9.278e+05,1.187e+06
49.6,1.047e+05,1.740e+05,1.095e+06,1.373e+06
51.1,5.918e+04,2.316e+05,9.977e+05,1.289e+06
52.7,2.967e+04,2.912e+05,8.169e+05,1.138e+06
54.2,2.268e+04,3.420e+05,6.839e+05,1.049e+06
55.8,2.629e+04,4.350e+05,6.427e+05,1.104e+06
57.3,4.717e+04,7.707e+05,8.097e+05,1.628e+06
58.9,9.085e+04,1.304e+06,1.054e+06,2.450e+06
60.4,1.160e+05,1.588e+06,1.008e+06,2.712e+06
62.0,1.449e+05,2.380e+06,1.245e+06,3.770e+06
63.5,1.614e+05,3.629e+06,1.603e+06,5.394e+06
65.1,1.501e+05,5.152e+06,2.011e+06,7.313e+06
66.6,1.201e+05,5.410e+06,1.991e+06,7.521e+06
68.2,9.997e+04,4.127e+06,1.463e+06,5.691e+06
69.7,8.290e+04,2.972e+06,1.021e+06,4.075e+06
71.3,6.068e+04,2.200e+06,7.464e+05,3.007e+06
72.8,4.918e+04,1.664e+06,5.643e+05,2.277e+06
74.4,4.419e+04,1.324e+06,4.721e+05,1.840e+06
75.9,3.781e+04,1.038e+06,3.871e+05,1.463e+06
77.5,3.198e+04,7.931e+05,3.138e+05,1.139e+06
79.0,2.747e+04,6.016e+05,2.615e+05,8.906e+05
80.6,2.492e+04,4.704e+05,2.279e+05,7.232e+05
82.1,2.240e+04,3.773e+05,1.994e+05,5.991e+05
83.7,2.195e+04,3.484e+05,1.717e+05,5.421e+05
85.2,2.785e+04,4.815e+05,1.379e+05,6.473e+05
86.8,2.822e+04,7.550e+05,9.807e+04,8.813e+05
88.3,2.108e+04,9.732e+05,6.807e+04,1.062e+06
89.9,1.234e+04,1.062e+06,5.324e+04,1.127e+06
91.4,6.077e+03,1.082e+06,4.662e+04,1.134e+06
93.0,3.560e+03,1.024e+06,4.208e+04,1.069e+06
94.5,3.314e+03,9.236e+05,3.880e+04,9.657e+05
96.1,3.447e+03,8.039e+05,3.821e+04,8.456e+05
97.6,3.638e+03,6.695e+05,3.952e+04,7.126e+05
99.2,4.049e+03,5.377e+05,4.198e+04,5.837e+05
100.7,4.456e+03,4.567e+05,4.300e+04,5.042e+05
102.3,4.605e+03,4.425e+05,3.716e+04,4.843e+05
103.8,4.755e+03,4.672e+05,2.445e+04,4.964e+05
105.4,5.129e+03,4.582e+05,1.509e+04,4.784e+05
106.9,5.941e+03,3.847e+05,2.073e+04,4.113e+05
108.5,6.031e+03,3.290e+05,3.309e+04,3.681e+05
110.0,7.052e+03,3.909e+05,4.032e+04,4.383e+05
111.6,8.703e+03,4.452e+05,4.244e+04,4.963e+05
113.1,8.865e+03,4.446e+05,4.109e+04,4.945e+05
114.7,1.059e+04,4.539e+05,3.909e+04,5.036e+05
116.2,1.463e+04,4.876e+05,3.581e+04,5.380e+05
117.8,1.863e+04,5.244e+05,3.114e+04,5.742e+05
119.3,2.113e+04,5.510e+05,2.690e+04,5.990e+05
120.9,2.348e+04,5.670e+05,2.316e+04,6.137e+05
122.4,3.833e+04,5.732e+05,2.149e+04,6.330e+05
124.0,5.691e+04,5.613e+05,2.116e+04,6.393e+05
125.5,4.214e+04,5.806e+05,1.736e+04,6.401e+05
127.1,4.926e+04,6.922e+05,1.777e+04,7.593e+05
128.6,6.620e+04,7.577e+05,1.871e+04,8.426e+05
130.2,8.524e+04,7.743e+05,1.860e+04,8.782e+05
131.7,1.219e+05,7.021e+05,2.128e+04,8.453e+05
133.3,1.581e+05,3.384e+05,1.988e+04,5.164e+05
134.8,1.031e+05,4.048e+04,3.258e+03,1.469e+05
136.4,1.113e+05,2.236e+04,5.438e+02,1.342e+05
137.9,1.360e+05,1.843e+04,5.746e+02,1.550e+05
139.5,1.642e+05,1.264e+04,1.132e+03,1.780e+05
141.0,1.629e+05,8.515e+03,1.787e+03,1.732e+05
142.6,1.383e+05,7.316e+03,2.013e+03,1.476e+05
144.1,1.068e+05,5.631e+03,1.654e+03,1.141e+05
145.7,8.441e+04,4.647e+03,9.972e+02,9.005e+04
147.2,6.914e+04,3.861e+03,5.656e+02,7.357e+04
148.8,6.409e+04,3.968e+03,4.730e+02,6.853e+04
150.3,5.994e+04,4.889e+03,6.066e+02,6.544e+04
151.9,5.408e+04,5.506e+03,6.920e+02,6.027e+04
153.4,4.567e+04,5.930e+03,7.972e+02,5.240e+04
155.0,3.853e+04,6.811e+03,1.007e+03,4.634e+04
156.5,3.317e+04,7.246e+03,1.205e+03,4.162e+04
158.1,3.011e+04,7.374e+03,1.344e+03,3.883e+04
159.6,2.824e+04,6.191e+03,1.402e+03,3.584e+04
161.2,2.595e+04,4.734e+03,1.367e+03,3.205e+04
162.7,2.641e+04,4.207e+03,1.368e+03,3.199e+04
164.3,2.630e+04,4.321e+03,1.454e+03,3.208e+04
165.8,2.732e+04,4.890e+03,1.711e+03,3.392e+04
167.4,3.189e+04,5.802e+03,1.829e+03,3.952e+04
168.9,3.055e+04,7.823e+03,1.781e+03,4.015e+04
170.5,3.171e+04,1.137e+04,1.990e+03,4.507e+04
172.0,3.139e+04,1.891e+04,2.161e+03,5.246e+04
173.6,2.898e+04,2.666e+04,2.070e+03,5.771e+04
175.1,2.773e+04,3.314e+04,2.059e+03,6.293e+04
176.7,3.002e+04,3.567e+04,2.053e+03,6.774e+04
178.2,3.563e+04,3.050e+04,2.078e+03,6.820e+04
179.8,4.100e+04,2.368e+04,2.438e+03,6.713e+04
181.3,5.369e+04,2.127e+04,2.390e+03,7.735e+04
182.9,7.339e+04,2.016e+04,2.265e+03,9.581e+04
184.4,8.440e+04,2.276e+04,2.109e+03,1.093e+05
186.0,9.770e+04,2.741e+04,1.980e+03,1.271e+05
187.5,1.234e+05,2.888e+04,2.177e+03,1.545e+05
189.1,1.467e+05,2.923e+04,2.637e+03,1.786e+05
190.6,1.450e+05,2.487e+04,2.590e+03,1.724e+05
192.2,1.533e+05,2.160e+04,2.891e+03,1.778e+05
193.7,1.607e+05,2.002e+04,3.186e+03,1.839e+05
195.3,1.606e+05,2.154e+04,3.111e+03,1.852e+05
196.8,1.687e+05,2.344e+04,3.171e+03,1.953e+05
198.4,1.961e+05,3.556e+04,3.708e+03,2.353e+05
199.9,2.213e+05,4.960e+04,4.048e+03,2.750e+05
